# label=extension
# trial=20
# subject=subject01
# captured_at=20260415_231150
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
117100,1645,-2936,7899,-814,-449,557,7440,-3118,-1524,524,-1410,-915
117110,1688,-2823,8081,-816,-386,332,7388,-3342,-1570,163,-1222,-682
117120,1627,-2918,8260,-640,-273,148,7912,-3282,-1532,-90,-1301,-478
117130,1594,-3039,8331,-421,-121,39,7816,-3008,-1282,-269,-1154,-287
117140,1902,-3408,8194,-182,242,16,7566,-2922,-1230,-501,-1036,-148
117150,2099,-3544,8287,-209,603,-112,7872,-2942,-864,-545,-689,-45
117160,2377,-3656,8329,-350,889,-160,8530,-2568,-1196,-627,-539,-50
117170,2667,-3782,8321,-481,1072,-159,7974,-2582,-834,-839,-1172,-244
117180,2748,-4037,8397,-595,1043,-120,8142,-2570,-704,-699,-592,-490
117190,2761,-4060,8397,-759,834,64,8420,-2724,-906,-637,-172,-732
117200,2785,-3856,8294,-969,599,307,8012,-2914,-998,-297,-84,-1149
117210,2669,-3717,8281,-1137,423,428,7776,-3046,-902,-33,217,-1374
117220,2508,-3607,8232,-1282,205,351,7766,-3250,-1222,176,348,-1538
117230,2284,-3359,8161,-1431,17,221,8006,-3160,-866,352,415,-1484
117240,2206,-3171,8195,-1425,63,135,7802,-3026,-1082,-323,511,-1116
117250,2195,-3132,8104,-1172,430,120,7978,-3166,-1020,-428,755,-819
117260,2314,-3096,8008,-905,858,248,7594,-3048,-860,-352,713,-569
117270,2455,-3154,7954,-694,714,342,7774,-2934,-776,-74,839,-369
117280,2502,-3254,7937,-466,640,356,7652,-2924,-940,99,659,-224
117291,2537,-3389,7860,-371,728,328,7500,-2862,-942,172,229,-89
117301,2413,-3383,7887,-403,454,221,7650,-2844,-988,375,123,-67
117311,2117,-3452,7851,-551,44,94,7714,-2796,-1038,491,76,-122
117321,2085,-3357,7846,-639,0,81,7424,-2566,-806,337,566,-218
117331,2057,-3300,7913,-648,18,13,7006,-2438,-654,192,1380,-310
117341,2162,-3338,7882,-625,140,-96,7572,-2676,-712,148,1425,70
117351,2204,-3411,7920,-557,260,-109,7786,-2814,-980,140,1716,57
117361,2238,-3366,7861,-503,355,-5,8088,-3000,-736,-39,1727,-134
117371,2370,-3498,7856,-436,484,75,8302,-2816,-748,-318,745,43
117381,2445,-3629,7811,-372,560,182,7966,-2916,-772,-25,-52,-94
117391,2458,-3691,7778,-385,578,281,7956,-2608,-576,105,-159,-237
117401,2429,-3671,7800,-465,603,324,7612,-2390,-498,127,-335,-279
117411,2210,-3579,7753,-592,514,376,7806,-2790,-540,496,-147,-641
117421,2094,-3568,7755,-706,367,321,7594,-2658,-774,282,102,-663
117431,2117,-3419,7784,-819,333,247,7764,-2676,-732,59,304,-642
117441,2223,-3321,7767,-804,494,246,7778,-2972,-660,24,210,-725
117451,2334,-3256,7625,-649,656,297,7634,-2994,-630,65,122,-701
117462,2347,-3159,7595,-470,738,303,7318,-2688,-540,23,-264,-585
117472,2383,-3108,7580,-276,758,275,7484,-2816,-502,91,-575,-363
117482,2238,-3164,7564,-32,678,248,7398,-3098,-542,178,-1018,-141
117492,2157,-3217,7638,189,462,219,7614,-2962,-896,202,-1415,148
117502,2003,-3314,7755,334,212,168,7430,-2804,-1054,558,-1645,467
117512,1917,-3350,7885,438,62,109,7430,-2804,-1054,558,-1645,467
117522,1762,-3445,7982,493,37,14,7530,-2826,-1444,174,-1593,587
117532,1716,-3556,8183,478,100,-77,7948,-2556,-1400,198,-1307,573
117542,1846,-3717,8200,353,253,-89,8102,-2786,-1406,169,-1484,354
117552,1910,-3723,8212,246,290,-14,7868,-2906,-1310,-92,-1629,250
117562,2000,-3583,8195,162,499,84,7606,-2862,-1030,-108,-1519,160
117572,2199,-3524,7975,86,822,122,7484,-2868,-1138,32,-1328,69
117582,2193,-3400,7992,-12,920,72,7546,-2854,-1250,68,-1358,111
117592,2128,-3280,8030,-36,874,-39,7494,-2934,-1410,92,-1330,172
117602,1925,-3233,8087,26,615,-105,7532,-3044,-1512,182,-1152,228
117612,1774,-3157,8040,132,322,-166,7564,-3016,-1476,176,-1025,408
117622,1846,-3173,8058,269,256,-243,7548,-3068,-1270,73,-873,600
117632,1868,-3293,8142,398,351,-297,7722,-3038,-1496,-62,-434,816
117642,1937,-3459,8198,458,450,-349,7880,-2996,-1372,-47,-226,866
117652,2057,-3636,8289,425,539,-399,8118,-2992,-1404,-62,-118,846
117662,2219,-3713,8385,366,609,-423,8232,-2698,-1404,-147,-307,792
117672,2339,-3840,8368,341,692,-362,8058,-2654,-1296,-56,-359,633
117682,2333,-3898,8328,284,612,-186,7808,-2926,-1316,174,-92,320
117692,2206,-3821,8301,96,349,-92,7892,-3014,-1434,318,2,7
117702,2005,-3616,8304,-178,34,-111,7798,-2996,-1546,257,138,-127
117712,1843,-3575,8255,-420,-149,-184,7614,-3110,-1582,13,332,-200
117722,1719,-3382,8236,-613,-130,-221,7618,-3184,-1548,-222,466,-242
117732,1846,-3172,8221,-711,164,-235,7576,-3096,-1412,-359,502,-180
117742,1931,-3080,8134,-614,486,-207,7474,-3040,-1186,-367,509,-87
117752,2031,-3128,8009,-407,851,-217,7542,-2830,-1154,-363,465,104
117762,2212,-3362,7888,-276,1098,-234,7608,-2682,-1070,-377,394,191
117772,2236,-3584,7838,-244,991,-245,7520,-2760,-1144,-295,428,118
117782,2174,-3611,7869,-390,749,-281,7604,-2678,-1114,-204,454,54
117792,2262,-3662,7840,-602,537,-298,7622,-2692,-944,-126,503,-42
117803,2357,-3633,7773,-794,378,-284,7412,-2766,-946,-37,409,-235
117813,2133,-3247,7946,-1096,56,-188,7438,-2930,-1134,37,387,-346
117823,2029,-3070,7988,-1014,72,-168,7452,-3012,-1172,73,194,-373
117833,1912,-2970,7985,-795,105,-63,7690,-3120,-1248,169,85,-288
117843,1924,-3015,7895,-500,246,87,7540,-3044,-1258,149,8,-100
117853,1946,-3074,7836,-220,439,124,7418,-2966,-1130,39,-170,98
117863,2066,-3196,7739,-13,612,42,7346,-2844,-1078,-73,-326,293
117873,2187,-3288,7713,76,707,-74,7380,-2784,-984,-71,-492,403
117883,2106,-3407,7756,98,665,-177,7462,-2744,-1036,20,-623,451
117893,2092,-3369,7760,96,547,-179,7540,-2788,-1072,100,-734,461
117903,2098,-3279,7713,99,497,-139,7460,-2830,-1052,114,-815,434
117913,2091,-3095,7761,153,547,-92,7394,-2916,-1036,112,-981,440
117923,2048,-2898,7747,232,607,-83,7218,-3014,-1238,118,-1141,494
117933,2015,-2770,7720,376,659,-120,7124,-3078,-1280,200,-1351,615
117943,1928,-2683,7738,589,680,-192,7090,-3216,-1240,278,-1581,857
117953,1871,-2554,7677,860,635,-292,7062,-3254,-1336,390,-1811,1207
117963,1792,-2382,7690,1168,643,-422,7128,-3446,-1470,479,-2138,1672
117974,1760,-2179,7736,1444,672,-581,7016,-3650,-1534,520,-2602,2245
117984,2163,-2165,7920,1740,779,-643,6878,-3518,-1534,496,-2955,2948
117994,2761,-2916,8304,2167,868,-678,8260,-3462,-1274,1087,-3127,3987
118004,3315,-4938,9617,1942,468,-638,9682,-2952,-1654,1323,-2387,3328
118014,3609,-9766,11901,4,-842,-721,13886,-2128,-2962,1146,306,737
118024,3722,-16788,17103,-5043,-3787,-954,21374,466,-4560,-264,6242,-5267
118034,3935,-23965,22576,-12203,-7568,-741,29788,940,-4878,-4045,16265,-15211
118044,4872,-29344,24992,-20662,-9291,1683,32464,-2094,-2624,-8218,28605,-28384
118054,7742,-29303,31487,32544,-8006,7929,30878,-10576,-2008,-7908,-32746,32766
118064,10283,-21911,32767,32544,-1813,15818,26754,-20788,854,-6075,-32746,32766
118074,14490,-5894,32767,32544,7130,20355,20494,-25574,1608,-3526,30022,32766
118084,18335,11493,32767,32544,15434,19620,14130,-21718,764,1843,15964,32766
118094,14285,18847,31832,32544,15040,19319,6328,-16928,-658,4586,-1321,32766
118104,7148,19979,19300,32544,10209,20695,-4694,-16348,-3524,2491,-15049,32766
118114,-1890,22998,7118,32544,9265,19817,-20790,-11394,-1436,-3710,-26359,32766
118124,-8209,32738,-19411,32544,14436,16650,-32768,-5194,4208,-9025,-32744,32766
118134,-8283,32767,-32768,32544,31494,10974,-31378,1200,10946,-10256,-32744,-23574
118144,-326,31787,-15794,-27696,-32451,7948,6576,800,-3658,-5502,-32744,1700
118154,1887,-7281,6351,-12874,-32451,7660,14532,9370,-62,-529,-17318,4373
118164,3856,-23293,6632,-6842,18230,2023,6704,11386,3264,-4106,8748,-2058
