# label=fist
# trial=17
# subject=subject01
# captured_at=20260415_220947
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
99275,2378,-4856,7265,46,273,-32,16564,-2900,1832,478,-679,-85
99286,2353,-4824,7264,38,192,-1,16536,-2936,1652,603,-382,-119
99296,2285,-4771,7309,17,165,0,16592,-3132,1340,477,-28,-96
99306,2055,-4645,7450,-78,20,-28,16708,-3244,1208,377,-79,-114
99316,2004,-4657,7460,-58,38,-47,16784,-3208,1236,164,9,-39
99326,2018,-4716,7384,-28,118,-36,16740,-3068,1336,65,-313,-41
99336,2125,-4747,7345,16,259,-21,16776,-2868,1516,-106,-636,-104
99346,2239,-4882,7243,57,392,-33,16668,-2712,1756,-73,-1048,-249
99356,2332,-4851,7219,1,379,-43,16460,-2664,1892,96,-1160,-336
99366,2323,-4888,7220,-65,281,-71,16432,-2796,1828,292,-800,-395
99376,2275,-4824,7254,-152,171,-106,16556,-2796,1660,411,-256,-437
99386,2212,-4772,7223,-189,84,-118,16572,-2856,1692,434,295,-363
99396,2172,-4739,7255,-197,69,-96,16564,-2888,1708,397,461,-297
99406,2164,-4756,7221,-154,106,-56,16792,-2856,1592,415,216,-217
99416,2167,-4804,7262,-92,168,-6,16760,-2704,1556,314,-216,-272
99426,2191,-4817,7269,-68,210,42,16652,-2672,1812,271,-617,-410
99436,2179,-4811,7190,-76,205,88,16368,-2776,1660,391,-908,-424
99446,2164,-4730,7229,-112,214,107,16524,-2916,1616,346,-938,-297
99456,2186,-4783,7260,-77,203,73,16716,-2836,1688,203,-636,-170
99466,2282,-4853,7266,-37,246,62,16860,-2676,1776,366,-488,-284
99476,2338,-4948,7245,-15,288,118,16732,-2456,2024,550,-439,-450
99486,2344,-4950,7203,-67,297,173,16368,-2488,1692,728,-635,-724
99496,2264,-4804,7117,-164,241,196,16148,-2612,1540,901,-796,-649
99506,2068,-4691,7083,-186,74,185,16168,-2864,1292,840,-746,-559
99516,1901,-4598,7157,-181,-31,147,16208,-2960,1040,590,-238,-230
99526,1840,-4636,7165,-81,-51,80,16428,-2812,1196,369,50,-117
99536,1841,-4693,7202,0,84,18,16336,-2744,1132,278,-108,-97
99546,1892,-4767,7201,-6,176,1,16416,-2784,1100,193,-156,-241
99556,1940,-4796,7244,-45,184,-24,16424,-2656,1124,182,-237,-404
99566,2004,-4767,7237,-119,171,-67,16352,-2584,1292,250,-386,-445
99576,2036,-4745,7092,-134,135,-52,16012,-2560,1296,315,-255,-363
99586,1996,-4726,7038,-113,102,-56,15908,-2548,1128,357,31,-307
99596,1945,-4711,7051,-115,24,-127,16284,-2708,1096,274,268,-275
99606,1875,-4704,7121,-133,-81,-237,16456,-2720,1100,51,792,-144
99616,1859,-4692,7242,-157,-79,-303,16628,-2860,1284,-60,955,-103
99627,1929,-4780,7219,-105,24,-276,16708,-2668,1384,-231,541,-228
99637,2040,-4791,7195,-129,195,-214,16624,-2560,1780,-320,-97,-309
99647,2197,-4800,7086,-102,380,-138,16228,-2400,1940,-132,-864,-386
99657,2274,-4772,7006,-128,411,-101,16072,-2460,1720,181,-1083,-380
99667,2253,-4753,6969,-107,293,-95,16000,-2660,1468,311,-742,-409
99677,2123,-4721,7084,-142,68,-131,16276,-2724,1388,171,-46,-326
99687,1984,-4732,7208,-174,-88,-205,16472,-2748,1252,27,815,-221
99697,1864,-4760,7197,-191,-140,-221,16488,-2764,1176,-189,1077,-168
99707,1836,-4758,7136,-174,-24,-199,16368,-2728,1328,-289,677,-179
99717,1951,-4673,7159,-157,170,-193,16248,-2712,1380,-319,43,-72
99727,2048,-4690,7076,-110,265,-209,16636,-2632,1476,-346,-255,-72
99737,2079,-4758,7205,-69,204,-251,16232,-2652,1884,-401,-202,-214
99747,2193,-4759,7086,-69,212,-284,16292,-2564,2032,-336,44,-140
99757,2390,-4758,7103,-121,242,-341,16360,-2524,2116,-110,299,-161
99767,2401,-4855,7160,-120,157,-416,16844,-3032,1820,-42,715,-187
99777,2282,-4822,7298,-172,1,-423,17208,-3068,1820,-257,1204,-191
99787,2142,-4836,7420,-201,-68,-341,17408,-2852,1940,-588,1130,-307
99798,2159,-4897,7410,-164,120,-163,17104,-2960,1808,-806,218,-317
99808,2170,-4896,7278,-100,512,81,16924,-2812,1952,-953,-1261,-257
99818,2371,-4808,7084,46,1263,402,16532,-2368,2228,-936,-2782,-190
99828,2403,-4844,6929,139,1296,449,16012,-2264,2256,-661,-3558,-206
99838,2443,-4702,6954,74,1142,400,15824,-2520,2064,-246,-3508,-132
99848,2362,-4656,7027,59,913,312,15532,-2620,1952,-112,-2747,-191
99858,2180,-4686,7082,40,576,157,16064,-2692,1720,-50,-1317,-374
99868,2094,-4709,7125,-9,401,63,16188,-2592,1808,-53,-208,-531
99878,2045,-4671,6971,-101,384,164,15972,-2500,1576,-167,137,-715
99888,1908,-4470,6742,-149,545,390,15344,-2496,1476,-260,-551,-847
99898,1594,-4310,6471,-119,757,617,15128,-2168,1100,-799,-2040,-1166
99908,1316,-4228,6073,-95,1089,848,14172,-1908,936,-1747,-4184,-1788
99918,1149,-3988,5540,-203,1676,1180,13016,-1164,1224,-2868,-6960,-2882
99928,1150,-3797,4602,-407,2619,1682,11460,492,1896,-3743,-10477,-3996
99938,1430,-3615,3350,-616,3834,2403,9256,1544,2644,-4092,-15465,-5564
99948,1583,-3046,2082,-893,5103,3283,5628,5068,3404,-3139,-20452,-6801
99958,2070,-2636,-175,-865,5711,4227,1360,5740,4180,-1180,-25431,-6280
99968,2021,-1751,-1586,-468,5409,4436,-1692,4888,3888,164,-27887,-4674
99978,1884,-428,-1639,32,4186,3706,-3396,3084,4044,1999,-26443,-1294
99988,1868,-35,-989,857,2262,2481,-824,-108,2156,3526,-21479,4962
99998,1364,-344,1109,1981,-149,976,4396,-1088,1248,6700,-10166,8677
100008,1111,-1550,3727,3389,-2293,12,10084,-2920,220,7696,2001,11551
100018,1139,-2987,6064,4575,-3444,-441,15220,-3928,-560,7918,11465,12994
100028,1623,-4341,7807,5204,-3772,-429,17824,-5024,508,5663,18202,13395
100038,1996,-5316,9169,5450,-3387,-251,20576,-6856,-1676,5909,20343,11890
100048,2516,-5978,10541,5082,-2523,-227,23484,-6720,-1308,3479,18727,11046
100058,2692,-6370,11581,4603,-2402,-409,27272,-7736,-48,-1570,15832,11291
100068,2409,-6878,12321,4116,-2589,-605,32444,-7816,-1276,4768,-6275,4883
100078,2439,-6861,12756,3250,-2588,-576,27956,-10260,-588,1520,-10687,3586
100088,2170,-6596,13123,2709,-1786,72,30296,-7404,-4080,3998,-29437,1435
100098,1597,-6351,13394,2547,286,673,25648,-9732,-4916,-2448,-25455,2838
100108,1371,-6124,13383,2219,2395,1401,27856,-9816,-4932,-2882,-24880,2988
100118,1282,-5842,13285,2078,3567,1984,22896,-8608,-6756,-1766,-17497,2560
100128,1161,-5814,12841,2130,4381,2030,23836,-8608,-5636,-1942,-12642,2308
100139,1116,-5693,12592,1763,4150,1969,21924,-7808,-5680,-899,-6966,1580
