# label=supination
# trial=12
# subject=subject01
# captured_at=20260415_232113
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
69522,2130,-6375,5680,13572,7314,1983,15052,3800,-2552,-1105,-8896,-2826
69532,2302,-6687,6448,11836,6710,2022,15880,3684,-2972,-1198,-8192,-4467
69542,2128,-5536,6866,7806,4786,2047,15240,3296,-3596,-1230,-8777,-4790
69552,2128,-5536,6866,7806,4786,2047,15116,2564,-2844,-606,-9201,-3315
69562,1942,-4738,6513,5161,3723,1718,15392,2440,-3128,-165,-9050,-1806
69572,2117,-4797,6636,4259,3663,1334,15752,2640,-3004,976,-9828,-722
69582,2146,-5109,6783,3454,3599,1031,16076,3072,-3108,2284,-10500,-129
69592,2233,-5156,7044,2548,3563,905,16572,3280,-3480,3027,-10497,-459
69602,2168,-5454,7126,1542,3609,981,16272,3276,-3640,3710,-10518,-1203
69612,2058,-5212,7355,494,3728,1171,16384,3172,-4040,4251,-10074,-2140
69622,1957,-4731,7377,-326,3937,1436,15864,2832,-4268,3913,-10264,-2834
69632,1947,-4208,7297,-717,4166,1711,15292,2232,-3576,3624,-10046,-2755
69642,1944,-4343,6870,-849,4515,1891,14880,2456,-3416,3210,-10017,-2348
69652,2263,-4062,6862,-890,4596,1856,15060,2184,-2904,3462,-11132,-1710
69662,2498,-4275,6755,-470,4584,1495,15096,1872,-2832,3699,-11336,-1233
69672,2472,-4668,6843,-382,4157,1129,15416,2208,-3140,4146,-11365,-1350
69682,2451,-4959,6905,-920,3598,847,15604,2172,-3376,3801,-11390,-1423
69692,2321,-4798,7210,-1663,3003,706,15876,2464,-3724,3189,-11650,-2186
69702,2233,-4684,7529,-2087,2995,631,16160,1804,-4596,3496,-11886,-2546
69712,2071,-4333,7564,-1801,3215,680,15068,1980,-4436,2528,-11754,-2711
69722,1921,-4384,7465,-1126,3644,714,14876,1692,-4732,1414,-11492,-2765
69732,1992,-4319,7384,-731,3921,534,15100,1052,-4556,363,-11375,-2949
69742,2072,-4354,7292,-666,4011,136,15924,1124,-4640,-554,-10070,-3050
69752,2270,-4629,7128,-735,3930,-247,16096,1668,-4228,-829,-10705,-3072
69762,2403,-4847,7129,-968,3798,-501,16468,1484,-4768,-865,-10370,-3078
69772,2522,-4888,7266,-1297,3681,-582,16792,2096,-4628,-237,-11145,-3756
69782,2527,-4908,7543,-1454,3552,-475,16524,2380,-5116,-687,-10315,-4218
69792,2362,-4802,7550,-1231,3604,-200,16308,2092,-4920,-909,-10207,-4488
69803,2239,-4820,7419,-842,3754,73,15652,1996,-4888,-945,-9949,-4814
69813,2198,-4690,7259,-570,3866,323,15132,1896,-4572,-1250,-10157,-5060
69823,2179,-4723,6953,-411,3877,519,15212,1880,-4652,-1165,-9989,-4924
69833,2192,-4627,6765,-379,3826,543,14912,1872,-4332,-979,-9908,-4706
69843,2262,-4702,6826,-369,3735,496,15532,1788,-4584,-597,-9814,-4684
69853,2266,-4813,6895,-445,3632,385,15864,1960,-4552,-704,-9980,-4856
69863,2349,-4860,7078,-535,3601,326,15880,2008,-4480,-625,-8779,-4753
69873,2377,-4998,7182,-531,3568,331,16408,2064,-4820,-1046,-10273,-5060
69883,2355,-4973,7165,-510,3710,452,15960,2164,-4700,-360,-10182,-5394
69893,2375,-5062,7087,-473,3863,657,15808,2252,-4916,-531,-10503,-5710
69903,2437,-4859,7012,-465,3961,884,15044,1968,-4268,-971,-10217,-5812
69913,2325,-4662,6870,-404,3989,1036,14952,988,-4984,573,-10199,-5176
69923,2237,-4382,6731,-317,3920,1043,14260,1284,-5240,299,-10232,-4543
69933,2092,-4209,6868,-195,3823,893,14800,1008,-5580,348,-9588,-3945
69943,1839,-4266,6961,5,3637,574,15124,792,-5820,-429,-10695,-3221
69953,1741,-4309,7151,124,3468,148,15536,1152,-5632,-1288,-9628,-2986
69963,1863,-4699,7363,123,3493,-318,16192,1688,-5412,-1921,-9693,-3030
69974,2156,-4898,7405,-33,3707,-652,16432,2056,-5128,-1969,-9439,-3194
69984,2482,-5060,7413,-121,4002,-663,16372,2164,-4956,-1645,-8709,-3550
69994,2641,-5205,7273,-147,4232,-472,15956,2124,-4880,-1629,-8918,-3894
70004,2689,-5138,7191,-304,4259,-269,15304,2528,-4896,-2547,-8743,-4026
70014,2480,-4856,7049,-525,3853,-120,15136,1184,-5584,-1414,-7772,-4066
70024,2480,-4856,7049,-525,3853,-120,14656,884,-5200,-849,-6330,-3377
70034,2256,-4732,7142,-633,3548,-204,15064,788,-5844,-1633,-7495,-3233
70044,2055,-4486,7224,-948,3108,-880,14892,908,-5724,-2007,-7052,-2701
70054,2143,-4408,7288,-1073,3030,-1377,15124,656,-5744,-2891,-6148,-2077
70064,2225,-4432,7389,-1192,2885,-1795,15096,944,-5676,-2641,-5046,-1531
70074,2345,-4494,7420,-1223,2721,-2275,16556,784,-5932,-2863,-5272,-721
70084,2356,-4860,7478,-1202,2554,-2722,16468,1112,-5608,-3788,-4481,-409
70094,2241,-4872,7577,-1402,2430,-2870,16120,268,-6144,-4560,-4383,-234
70104,2084,-4867,7620,-1898,2297,-3030,15860,-144,-6176,-5931,-3174,-245
70114,2038,-5084,7680,-2662,2208,-3393,15792,-528,-5832,-6067,-1201,-420
70124,2109,-5276,7629,-3788,2176,-3941,15380,-376,-5636,-7899,41,-560
70134,2221,-5212,7692,-5435,1974,-4654,15104,-88,-5172,-10632,3185,-743
70144,2760,-4868,7715,-7001,1712,-5555,15656,12,-5352,-12397,4517,-1357
70154,3194,-4539,7631,-7780,1095,-6469,15424,-196,-4868,-15486,6603,-1526
70164,3351,-4856,7365,-7683,773,-7248,16168,1956,-4400,-12200,9969,-2259
70174,3539,-5380,7299,-7287,493,-7729,18096,968,-4400,-14286,10900,-3399
70184,3692,-5904,7165,-7153,102,-7777,18504,936,-4088,-13071,11267,-4649
70194,3826,-6309,7125,-7704,-461,-7557,18644,1012,-2564,-13040,13805,-6031
70204,4041,-6902,6936,-9015,-1091,-7207,19392,1496,-1500,-13417,14053,-8417
70214,4302,-7546,6883,-11204,-1655,-6706,18548,1572,-1228,-14119,17674,-11233
70224,4531,-7789,7016,-14062,-2292,-6043,18680,1592,-8,-15609,21265,-14924
70234,5095,-7661,7100,-16997,-3037,-5396,18864,2636,-72,-16881,23743,-17852
70244,5763,-7336,6962,-19154,-3529,-5058,18952,4232,1364,-18478,24306,-21761
70254,6064,-6892,6925,-20031,-3583,-4799,18936,4536,1048,-18413,24306,-25222
70264,5770,-6912,6596,-19487,-3220,-4261,19924,3624,724,-18972,24306,-28946
70274,5713,-6855,6267,-18796,-2467,-3407,18988,3612,2728,-22766,24306,-32296
70284,6159,-7346,5128,-18271,-2964,-2560,18400,5944,5872,-21737,24306,30216
70294,7000,-7818,3646,-18992,-3335,-1523,18004,6712,7036,-19893,23073,28272
70304,7737,-7838,3065,-20786,-4252,-8,16676,7276,8384,-17056,24306,28272
70315,8028,-6962,2993,-22366,-5182,1811,17336,5776,9680,-15535,24306,28272
70325,8043,-6747,2490,-23453,-5596,3640,16912,5688,10240,-14202,24306,28272
70335,8034,-6335,2489,-24550,-5311,5367,16244,6112,11400,-12940,24306,28272
70345,8365,-5613,1696,-25166,-4996,6833,14696,5992,13160,-11517,24306,28272
70355,8362,-4843,853,-25111,-5323,8423,12948,5520,13972,-7688,24306,28272
70365,8153,-4249,-262,-24314,-4530,9991,11148,6436,15204,-2447,19440,28272
70375,7843,-3757,-1816,-23226,-3119,11136,10116,5664,16176,1050,10803,28272
70385,7470,-3252,-3326,-21809,-1418,11960,8200,7300,16660,4946,6546,28272
70395,6926,-2440,-4179,-20179,12,12544,5564,7344,17784,9830,-613,28272
70405,6626,-2567,-5124,-17895,1660,12949,4776,6752,16120,11522,-7179,28272
70415,6612,-2559,-5868,-15983,3456,13162,1480,8088,17956,16478,-8439,29528
70425,6397,-2128,-5961,-14987,5277,12683,2508,7604,17652,18311,-6635,-32730
70435,6356,-1940,-5476,-14249,7232,11615,2232,8400,16528,20054,-4301,-29996
70445,6388,-1827,-4780,-13796,9376,10051,2760,8420,15916,20694,-3153,-28150
70455,6382,-2136,-4711,-12215,8893,9040,2912,8888,14324,23496,-1188,-26524
70465,6172,-3345,-4874,-10715,6882,8705,3048,9208,13196,25180,-608,-25649
