# label=pronation
# trial=19
# subject=subject01
# captured_at=20260415_231926
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
111152,2674,-4438,7068,-787,-4617,-132,16664,-784,2152,-2372,6668,-2655
111162,2628,-4404,6797,-507,-4415,-147,16468,-504,2424,-2749,5779,-1942
111172,2770,-4563,6486,-308,-4044,-248,15892,-52,2760,-2615,5446,-1858
111182,3024,-4595,6323,-389,-3661,-260,15788,252,3544,-2465,4742,-1717
111192,3152,-4560,6184,-511,-3313,-285,15416,-72,3688,-2468,3973,-1610
111202,3368,-4346,6008,-631,-3017,-329,14952,140,3788,-2214,3154,-849
111212,3679,-4144,5951,-553,-3064,-540,14428,-52,4516,-1938,2945,188
111222,3799,-4280,6026,-99,-3332,-877,15096,-120,4640,-2056,3815,1128
111232,3825,-4538,6002,270,-3756,-1250,15812,360,4592,-1573,4958,1888
111242,3872,-4976,6333,298,-4189,-1479,16656,488,4836,-1553,6811,2044
111252,3762,-5199,6639,140,-4387,-1415,17516,700,4500,-1122,7587,1722
111262,3585,-5288,6950,40,-4232,-1025,17892,248,3972,-854,7263,1207
111272,3436,-5140,7143,-44,-3957,-528,17836,-176,3840,-934,6149,494
111282,3396,-4950,7021,-44,-3446,-222,17392,-252,3632,-1217,4452,300
111292,3492,-4859,6960,-14,-2960,-219,17164,8,3664,-1362,2292,80
111302,3518,-4819,6948,37,-2856,-319,16864,-28,3680,-1368,1194,232
111312,3435,-4754,6841,103,-2966,-375,16832,-212,3672,-1197,1520,636
111322,3348,-4691,6868,121,-2977,-389,16760,-44,3344,-763,2521,863
111332,3211,-4620,6976,204,-2922,-369,16400,-540,3176,-1197,3937,1156
111342,3167,-4673,7074,321,-2880,-353,17164,-260,3108,-992,4898,850
111352,3032,-4809,7245,290,-2892,-380,17016,-364,2520,-1496,5060,523
111362,2796,-4851,7310,89,-2864,-370,17452,-568,2140,-1711,5216,-152
111372,2534,-4839,7590,-252,-2766,-304,18208,-660,1360,-1539,3201,-988
111382,2334,-4694,7717,-584,-2539,-86,17872,-460,1596,-1839,1856,-1519
111392,2228,-4491,7591,-615,-2257,249,16704,-224,1356,-1305,648,-1794
111403,2185,-4257,7282,-410,-1790,599,16040,-444,1340,-1336,-305,-1535
111413,2148,-4003,6936,-146,-1481,783,15204,-592,1284,-1545,-604,-881
111423,2100,-3778,6709,104,-1349,781,14444,-640,1420,-1639,-797,-74
111433,2070,-3739,6485,284,-1397,638,13892,-620,1484,-1964,-377,654
111443,2186,-3708,6473,340,-1502,352,14352,-636,1736,-2149,737,1037
111453,2293,-3770,6514,318,-1772,-62,14740,-572,1700,-2110,1828,1478
111463,2412,-3967,6769,232,-2130,-470,15928,-224,1656,-2001,3416,1266
111473,2341,-4330,7172,148,-2559,-744,17184,72,1144,-1794,3837,697
111483,2197,-4578,7408,3,-2818,-691,16740,-224,996,-1412,3236,147
111493,1957,-4408,7409,-159,-2815,-340,16760,-336,792,-1197,1565,61
111503,1811,-4078,7204,-66,-2489,77,16060,-760,848,-922,-475,725
111513,1860,-3708,7022,207,-2167,374,15688,-776,1248,-1223,-1574,1793
111523,2121,-3823,7001,609,-1944,351,16360,-936,1308,-1238,-1525,2447
111533,2391,-4097,7212,819,-1920,73,16056,-664,1672,-1881,404,2543
111543,2629,-4344,7435,769,-2098,-297,16672,-36,1768,-1576,2103,2279
111553,2816,-4588,7571,607,-2413,-680,17988,628,2612,-16,3689,1351
111563,3010,-5018,7591,407,-2723,-740,18840,1464,2556,1903,4408,605
111574,3114,-5207,7765,91,-3103,-257,21424,2024,2612,5991,3824,-543
111584,3183,-5681,8138,-5,-3440,996,22060,1204,2676,8786,1226,-1827
111594,2537,-5562,8370,520,-2496,5582,21376,592,2340,10866,-3231,-3016
111604,2450,-5301,8446,730,-1257,7734,21132,-500,1896,12335,-8731,-3349
111614,2748,-5295,8151,848,168,9223,19592,1020,3648,13207,-13252,-4373
111624,3768,-5707,7813,698,1484,10296,19660,1680,4972,15915,-14889,-5128
111634,4242,-6326,7578,338,2069,11501,19396,1920,5852,19925,-14976,-6445
111644,4081,-6531,7457,-728,1582,12816,19320,1664,5220,22226,-13501,-7788
111654,3944,-6121,7438,-2478,705,14032,17704,2884,4504,27319,-10847,-8986
111664,3333,-5775,7331,-4169,-188,15362,17404,1028,3024,30117,-10284,-8845
111674,2357,-5594,7856,-5696,-244,16498,19128,-1496,1520,30891,-11823,-8946
111684,1057,-4784,8529,-6981,25,17252,18600,-2424,-1440,30395,-11989,-9831
111694,-464,-3982,8898,-7658,-739,17477,18576,-2208,-3428,27368,-15154,-9519
111704,-1688,-3982,8685,-7400,-1751,16986,17836,-2680,-4576,23012,-18039,-8575
111714,-2200,-4431,8410,-6631,-1328,15879,18296,-1652,-4696,20128,-19740,-8094
111724,-2088,-5120,8391,-5843,-1488,14634,18168,-540,-5308,17764,-19645,-7896
111734,-2568,-5656,8589,-5401,-1563,13701,18016,-904,-6528,15621,-18544,-8334
111744,-3099,-5283,8514,-5205,-1144,13290,15768,-1072,-8384,13375,-16135,-8284
111754,-3548,-4733,8228,-5081,-932,12717,14468,-1528,-8644,10097,-13182,-7664
111764,-3738,-4578,7897,-5054,-985,11649,14424,-1976,-9760,6982,-10513,-7738
111774,-4252,-4524,8210,-5238,-2045,10340,15160,-2072,-10632,3283,-4924,-7537
111784,-4684,-4436,8540,-5238,-4349,9219,14088,-2052,-11924,1159,-1206,-9068
111794,-4535,-4301,8694,-5322,-5992,8386,15000,-2256,-12336,92,3759,-10114
111804,-5332,-3946,9948,-5658,-7871,8599,16704,-3600,-14088,-3458,7275,-11854
111814,-5371,-3249,10953,-5448,-8080,9245,19104,-3508,-14304,-7859,8367,-13054
111824,-5478,-3411,11674,-4256,-8366,9652,23156,-2520,-10928,-10066,2945,-16206
111834,-4964,-4411,10723,-2873,-5972,9558,20696,-2196,-8464,-10426,-7256,-18869
111844,-4036,-4625,8657,-2387,-513,9257,15680,-1520,-8120,-9858,-18566,-20564
111854,-3506,-3705,7383,-3127,4210,8972,13868,-1056,-8988,-9538,-23609,-20978
111864,-4275,-3201,7047,-3939,6529,8217,12260,-1392,-10800,-10519,-24192,-21198
111874,-5634,-2994,7070,-4725,7122,7177,11064,-2340,-12492,-14265,-21308,-20207
111884,-6627,-2766,7936,-5791,7021,6144,12812,-1400,-12872,-17610,-17330,-19785
111894,-6613,-3062,8221,-6546,7404,5110,12060,1132,-10292,-18830,-15130,-18470
111904,-5077,-3020,7144,-7068,7660,4674,9260,3616,-7532,-17530,-15455,-17955
111915,-2804,-3135,5540,-7277,10013,4557,6568,5060,-6756,-13977,-14452,-17533
111925,-1966,-3220,4520,-6997,11037,4553,7888,4700,-7668,-10787,-12256,-17913
111935,-3099,-3466,4532,-6521,9560,4613,9112,3532,-9636,-9741,-8889,-18287
111945,-4634,-3799,5049,-6455,6740,5075,9364,3204,-10272,-10785,-9098,-17973
111955,-5553,-3150,5034,-7237,4656,5325,7768,3664,-10912,-13204,-11783,-17049
111965,-6427,-2465,4575,-8147,4038,5033,6976,4332,-11596,-15830,-14242,-14513
111975,-7111,-1467,4437,-8854,3921,4730,4224,5752,-10664,-18238,-15871,-11327
111985,-6692,-861,3227,-8495,5354,4071,1592,6320,-10232,-19893,-15944,-8185
111995,-6055,-957,2092,-7570,6094,3346,1776,6580,-10260,-20512,-13987,-5260
112005,-5602,-985,2007,-6945,5660,2570,3624,6240,-10380,-21808,-12937,-2796
112015,-5735,-1269,2442,-6719,4594,1230,5796,6032,-10368,-23359,-12579,-1629
112025,-6282,-2066,3454,-6635,3462,-21,5768,7212,-10080,-25468,-12852,-1307
112035,-6200,-2041,3776,-6453,3950,-729,3504,7968,-9204,-27036,-13265,1220
112045,-5660,-1669,2603,-5704,5462,-1552,3160,9296,-8728,-27221,-11832,3420
112055,-5393,-1440,2084,-4688,6327,-2706,3176,9996,-8208,-26027,-9671,6165
112065,-4954,-1676,1419,-3188,7014,-3946,3708,9660,-8160,-24386,-8294,8698
112075,-4657,-2105,1087,-1557,6910,-4829,4920,9052,-8544,-23752,-6853,10042
112086,-4767,-2679,1746,-459,6262,-5600,5316,9196,-8284,-23721,-5307,10942
112096,-5127,-3609,2021,-51,5427,-7726,6836,10316,-7272,-24071,-5560,11798
112106,-4708,-3376,1352,321,5784,-8486,7012,11116,-7184,-22676,-6010,14284
112116,-4461,-3280,912,1688,5648,-8679,8448,11676,-5972,-20471,-8738,17590
112126,-3988,-3121,520,3868,5112,-8199,8196,12632,-4724,-17239,-11898,21432
112136,-3714,-3094,153,6676,4405,-7411,7676,12436,-4288,-14713,-15579,25251
112146,-3516,-3236,507,9427,3544,-6663,6960,11288,-4704,-11840,-18704,28804
112156,-3317,-2989,1492,12222,3139,-6381,6592,8964,-5960,-10340,-19574,31850
112166,-3872,-4330,2548,14890,2983,-6633,5388,6760,-7388,-11338,-16824,31705
112176,-3593,-5106,3004,15712,3996,-7387,4880,7432,-8120,-12540,-11148,30256
112186,-2291,-3918,2646,14838,5686,-9562,5812,8300,-6864,-11631,-5414,31250
112196,-2029,-2838,2216,14911,6684,-12403,7816,8748,-5668,-9949,-3705,-32674
112206,-2179,-1853,2263,16792,6197,-14186,8780,7912,-5856,-7878,-5264,-32674
112216,-1511,-1034,2850,19859,4869,-14538,8032,7580,-5468,-4754,-8032,-32674
112226,-1725,-1147,3754,23975,3118,-13836,6888,4752,-6448,-2168,-10896,-32674
112236,-1659,-1305,4513,28118,1419,-13080,7096,3520,-5964,114,-12724,-32674
112246,-843,-1177,4911,30746,644,-13236,5368,3584,-4740,4617,-13412,-32674
112256,615,-1521,5580,31941,692,-13609,6200,1600,-4880,9186,-12231,-32674
112266,2011,-2337,6843,31941,-284,-13578,5660,2012,-4112,13531,-7446,-32674
112276,2777,-4094,7760,31941,-3000,-13225,8068,2460,-3916,17930,-1461,-32674
112286,2726,-6396,8082,31941,-4685,-12966,13012,1116,-3980,23532,1394,-32674
112296,1274,-6339,9552,31941,-5164,-11689,13512,-3304,-4916,27909,3285,-32674
112306,-1725,-5911,10460,31941,-1056,-8887,16116,-7788,-6412,28406,2004,-32674
112316,-1660,-3585,8683,31941,3002,-4422,12332,-7044,-6840,29087,989,-32674
112326,-2284,-1649,11487,31941,-1304,-838,14952,-8940,-6528,29406,-5952,-32674
112336,-527,-2852,8440,31868,2212,2457,12840,-10628,-5104,30891,-9784,-32674
112346,-355,-2734,10458,30475,-3140,4855,11500,-11500,-6384,30891,-6471,-32674
112356,1071,-3108,12077,25705,-5447,6756,16180,-10068,-6872,30891,-25,-32674
112366,1071,-5072,14453,21949,-8222,7245,20720,-10240,-8284,30891,7346,-32674
112376,-223,-4408,15738,19797,-9608,7201,17820,-13584,-7384,30891,9417,25123
112386,-2013,-5187,13838,18953,-11169,7388,18152,-14292,-8284,30891,10143,18736
112396,-2628,-3110,13896,16166,-12359,7200,18404,-14968,-8308,30891,5689,12476
112406,-2603,-890,13202,12991,-11921,7184,13308,-14492,-6908,30891,2720,10445
112416,-1715,1158,12016,11387,-11112,7625,12304,-15520,-3664,30637,-2703,12560
112427,-553,2172,11292,9941,-10568,8510,10492,-16060,-1600,30891,-3485,11946
112437,593,2339,10934,8095,-10677,10031,10860,-17524,-608,30891,-3541,11582
112447,1013,2193,11356,6950,-11661,11411,11172,-16356,436,30891,1497,8007
112457,1615,1494,12153,5320,-13213,12024,13952,-16868,44,30891,9603,4157
112467,1093,68,13419,3435,-15831,12038,16644,-15444,-2148,30891,16981,-1998
112477,564,-1590,13635,1128,-16459,11388,17104,-16060,-844,30891,19801,-6006
112487,-501,-1654,13704,-1195,-18983,10428,14748,-13612,-2268,30891,10667,-13376
112497,-326,-281,13384,-3473,-20279,10070,13980,-16280,-2832,30891,1708,-13723
112507,-488,909,12923,-4701,-19750,10167,13280,-16524,-540,29185,287,-16574
112517,-579,1509,11395,-4877,-16814,10025,14808,-17040,868,25959,-2947,-16796
112527,26,2319,10811,-5223,-15238,9843,10908,-13808,-1252,15328,-17516,-12259
112537,334,2869,10553,-5899,-14760,9520,13776,-17344,1152,16647,-19660,-15177
112547,262,2019,10319,-6142,-13653,8886,14548,-14664,-860,17047,-22790,-19718
112557,969,1269,10321,-6597,-13710,8511,13324,-11520,-1156,19399,-22653,-25779
