# label=ok
# trial=6
# subject=subject01
# captured_at=20260415_230528
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
33857,-138,-7521,3574,981,-818,-1300,10384,3852,-12032,-86,-385,753
33867,-242,-7417,3640,1017,-808,-1153,10220,3624,-12312,-57,-391,662
33878,-268,-7494,3849,1195,-781,-1044,10308,3640,-12512,-193,-137,589
33888,-249,-7634,3944,1516,-732,-956,10352,3700,-12328,-253,140,264
33898,-120,-7683,3941,1777,-739,-722,10664,3568,-12064,-233,102,139
33908,-119,-7745,3842,1965,-820,-524,10952,3708,-12056,-462,292,-5
33918,32,-8081,3736,1818,-980,-639,10912,4240,-11712,-1195,825,-525
33928,32,-8081,3736,1818,-980,-639,11028,4756,-11712,-1456,1433,-1112
33938,265,-8233,3567,1480,-1036,-1011,10764,4296,-11544,-1027,3213,-1168
33948,316,-8056,3277,731,-1103,-1252,11276,4300,-11636,-1510,3185,-1564
33958,142,-7786,3070,339,-1091,-1263,10724,3868,-10984,78,2347,-1420
33968,142,-7786,3070,339,-1091,-1263,10752,4276,-10696,253,959,-1142
33978,86,-7568,3072,-74,-956,-1238,10456,3804,-10868,598,-114,-675
33988,-4,-7674,3290,-191,-829,-1273,10760,3724,-11788,1048,651,-469
33998,161,-7864,3566,-407,-707,-1308,10868,3860,-11936,368,450,-992
34008,43,-7782,3333,-473,-579,-1097,10692,3760,-11476,219,-3,-789
34018,8,-7719,2908,-663,-470,-1015,10116,3884,-11060,562,-788,-425
34028,-207,-7096,2401,-963,-344,-1292,9604,4476,-9848,1264,-1840,207
34038,935,-6025,1518,-1604,393,-1095,8876,5144,-7924,4103,-4122,1341
34048,782,-7899,2009,-2151,490,-1271,9628,4544,-10116,4977,-3233,419
34058,914,-7479,2447,-2560,-327,-2009,10900,4520,-11228,5699,-2901,-21
34068,1123,-8197,2719,-2651,-909,-1824,11564,3628,-12332,6978,-2916,-596
34078,1109,-9010,3105,-2526,-1288,-1795,12096,3912,-13864,5502,-1801,-1732
34088,1087,-9839,3692,-2591,-1730,-1740,12736,3396,-14852,4095,903,-3069
34098,461,-10489,3977,-2468,-1888,-1714,14192,3516,-15732,1715,3442,-3738
34108,519,-10228,3530,-2152,-1599,-1991,13028,3036,-14712,-193,4736,-4413
34118,151,-9534,2865,-1782,-974,-1797,11104,2700,-12640,-1648,2972,-4488
34128,119,-8219,2001,-1783,-245,-1502,9380,2576,-10676,-1452,1462,-3670
34138,-99,-7659,1172,-2202,524,-1286,8212,2920,-10128,-778,362,-1950
34148,-315,-7480,752,-3119,1023,-1483,7592,3196,-10028,-342,-249,-54
34158,-205,-8941,521,-4317,1444,-1691,5156,4912,-5888,1861,-4022,3471
34168,634,-10263,-124,-5519,1823,-1761,10860,5112,-10740,2801,-2163,3516
34178,1364,-8380,597,-7046,1673,-2096,13948,6364,-12396,2563,581,1711
34188,1789,-8320,2114,-7454,1206,-1267,13832,5164,-14436,1137,2057,-1094
34198,773,-8813,2090,-6262,476,-202,12216,3308,-15256,294,2983,-2916
34208,250,-8904,1522,-5157,-425,124,10292,3876,-13852,-3068,3739,-2956
34219,260,-9053,1222,-4922,-1144,193,10732,4148,-12552,-4625,4608,-3828
34229,-416,-9178,804,-5431,-1530,-333,9384,3792,-11844,-5891,4825,-3913
34239,-625,-8861,316,-6562,-1133,-1204,9344,4824,-10144,-6291,3972,-3411
34249,-140,-7832,601,-7717,-330,-1945,9368,5260,-9736,-4729,4922,-3155
34259,317,-7968,93,-8107,287,-2206,8812,4156,-11128,-1400,5014,-1752
34269,-137,-8328,-172,-8455,403,-1986,10128,3628,-12808,1044,6790,-682
34279,-443,-8582,-311,-9044,148,-1450,10132,3068,-12740,1206,8048,-162
34289,-244,-9201,-680,-9899,166,-717,10692,2752,-12856,3053,9041,1239
34299,-25,-8908,-532,-11035,345,248,11196,4216,-11548,3751,10125,2049
34309,-303,-8039,-384,-11000,466,588,12092,4628,-11588,5252,11012,2502
34319,1185,-8645,-723,-9663,1117,548,13236,3552,-14264,6241,13993,2543
34329,686,-8731,-666,-7974,1518,-175,14740,3044,-15940,7857,17139,2486
34339,234,-9821,-1459,-6519,1087,-834,14408,1368,-17568,8586,19702,2690
34349,64,-11339,-1925,-6173,594,-460,16224,1952,-16936,7175,21180,1244
34359,367,-11733,-1637,-6858,298,-59,18776,3232,-15892,4851,22108,-857
34369,-138,-11252,-789,-7089,114,-344,18972,4000,-13840,2821,24642,-5365
34379,-550,-9298,-376,-5415,523,-843,18496,2680,-13284,668,26253,-7880
34390,408,-7639,-873,-2172,1344,-1554,16780,2772,-12588,-641,27992,-9049
34400,496,-7674,-3465,1178,1990,-2349,16400,2916,-11660,-3987,28381,-9895
34410,75,-6183,-3181,1297,2031,-3287,15616,3928,-10044,-9069,28822,-10977
34420,804,-7585,-4497,355,2400,-3609,14044,5320,-6764,-12185,30035,-10713
34430,951,-8191,-4504,-3227,1994,-3340,16328,5360,-7420,-14469,29641,-10931
34440,951,-8191,-4504,-3227,1994,-3340,14032,5004,-6860,-15055,28747,-10006
34450,1382,-7126,-3822,-4968,1931,-2475,14612,6140,-3340,-15761,25774,-8964
34460,1980,-5682,-3601,-4942,2527,-2102,14000,6360,-2864,-15879,24333,-8274
34470,1944,-5384,-3864,-4411,2964,-2432,14056,6392,-1584,-14597,22192,-7465
34480,1944,-5384,-3864,-4411,2964,-2432,13052,6560,-1036,-14096,23872,-6811
34490,2263,-5394,-3737,-3203,4015,-3141,13176,6236,312,-13625,26683,-6586
34500,2641,-5387,-3811,-2770,4426,-3415,13256,6564,856,-13024,25415,-6491
34510,2937,-5308,-3705,-2563,4656,-3639,13288,6264,772,-12688,22645,-6692
34520,2741,-5159,-3387,-2388,4716,-3729,13024,5392,1212,-11096,17943,-6183
34530,2725,-5019,-3392,-2043,4707,-3856,12756,5136,1728,-9226,13267,-5549
34540,3000,-4435,-3391,-1656,4453,-3636,11528,6136,3276,-7363,11146,-4511
34550,3220,-3575,-3124,-1278,4397,-3301,10996,5352,2888,-5417,7556,-3315
34560,3167,-3320,-3012,-652,4497,-3173,10944,5096,3024,-5368,5142,-2451
34570,3444,-3536,-2976,71,4314,-2718,10704,5936,4900,-6371,2734,-2237
34580,4177,-3185,-2647,447,4308,-2398,9208,5876,5984,-6683,527,-2787
34590,4846,-2783,-2421,645,4421,-2354,7608,7776,9508,-7066,-354,-4275
34600,6735,-1773,-2382,536,4333,-2500,5704,9472,13360,-5579,-1942,-6404
34610,8311,480,-2249,352,4179,-3247,2304,10992,16212,-2950,-5209,-7339
34620,9667,3663,-2455,296,3946,-4115,-3336,13276,20240,338,-10647,-7097
34630,10411,8658,-3231,652,3518,-4699,-8184,12908,21932,6295,-18324,-1454
34640,10394,13193,-3990,1938,3037,-4395,-9252,13044,23000,13970,-24456,8273
34650,10469,14261,-4117,4804,2537,-2989,-4408,10968,22304,18615,-24192,17648
34660,10257,10640,-2761,8624,1913,-863,4912,7036,15460,23974,-17029,25580
34670,9626,3334,-194,11876,756,1613,13048,4096,11420,27383,-9122,28807
34680,8158,-4608,1564,13884,-1352,3736,21980,96,248,26183,-7628,25948
34690,6348,-10807,1633,14367,-4454,5005,25708,-2664,-5932,24387,-10633,21359
34700,4279,-12997,1229,13705,-7699,5689,20944,-4284,-3820,21898,-13456,15682
34710,1971,-12561,256,12731,-9274,5798,25244,-5152,-11800,20791,-23319,15184
34720,-393,-13470,-327,11916,-8653,5508,24832,-5984,-16460,25843,-15328,15228
34731,-2484,-16060,-549,11712,-6820,5331,27232,-8224,-26360,13296,-10124,14212
34741,-5434,-18489,-989,11429,-5759,5009,27360,-6160,-29184,12518,-13593,11091
34751,-6214,-19504,-1787,10378,-4624,5339,22368,-5524,-24852,6927,-8171,6614
34761,-6784,-18279,-2125,8356,-3662,5442,18272,-2580,-21228,5356,-9319,2921
34771,-6829,-15546,-2433,5713,-2175,4618,14600,-2520,-17000,-1184,-10779,-96
34781,-5707,-12347,-2809,3331,217,2968,10196,-32,-14612,1107,-11062,-330
34791,-4943,-9182,-2901,1580,1470,1253,10648,-16,-12620,-1574,-7992,435
34801,-3810,-7595,-2953,905,2414,-58,10012,1808,-10076,-1309,1860,1393
34811,-1753,-6965,-2903,1090,3208,-1078,12188,2524,-8548,-3407,6443,2392
34821,-249,-6109,-2777,1509,3639,-1733,12976,3572,-7236,-2719,7584,3688
34831,1556,-5985,-2627,1992,3834,-1930,14684,4052,-5024,-3326,6612,4038
34841,2732,-6673,-2715,2585,3259,-1842,17244,4980,-4528,-3887,5610,4049
34851,3938,-6838,-2531,3006,2350,-1459,18036,3204,-3704,6380,-1882,3721
34861,5045,-7109,-2390,3217,1571,-1174,18108,3500,-2632,-4472,-4333,1999
34871,5090,-7412,-2247,3237,643,-1095,18672,3732,-2476,142,-1028,2099
34881,5123,-7429,-2170,3522,-935,-806,17864,3004,-3232,610,-396,1975
34891,4809,-7439,-2148,3929,-1860,-593,17816,2792,-4544,534,-172,2118
34902,4290,-7746,-2098,4054,-2426,-65,16992,3020,-4860,1285,-1419,1667
34912,3574,-7783,-2060,3853,-2280,638,15988,2404,-5532,1106,-3523,1464
34922,2685,-7668,-2012,3536,-2080,1194,14916,2696,-4680,-58,-4215,1002
34932,2343,-7577,-1971,3198,-1836,1556,14360,2236,-4768,186,-2217,411
34942,1764,-7291,-1665,2354,-827,914,14516,1772,-4784,423,135,291
34952,1764,-7291,-1665,2354,-827,914,14776,976,-6024,558,1269,359
34962,1404,-7429,-1683,2163,-549,114,15228,1144,-6600,658,766,636
34972,1705,-7749,-1853,2134,373,-783,15656,1312,-7028,199,-877,763
34982,2170,-7719,-1880,2108,519,-608,15480,1992,-5784,-552,-1868,504
