# label=ok
# trial=15
# subject=subject01
# captured_at=20260415_205023
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
87695,-152,-7553,3999,1257,-489,-290,7386,4104,928,199,-22,476
87705,-148,-7515,4057,1167,-550,-289,7338,4066,932,202,54,458
87715,-160,-7522,4047,1109,-581,-267,7394,4072,902,206,69,447
87725,-193,-7535,4006,1070,-580,-253,7446,4074,932,193,61,437
87735,-216,-7593,4037,1030,-515,-255,7486,4110,924,184,9,401
87745,-178,-7608,4097,1014,-409,-234,7390,4098,962,200,-77,331
87755,-167,-7544,4091,977,-337,-218,7384,3972,836,251,-144,275
87766,-187,-7461,4075,997,-355,-173,7356,4082,896,275,-156,262
87776,-123,-7526,3969,1041,-366,-170,7200,4122,1006,269,-157,232
87786,-66,-7499,3979,1019,-409,-201,7240,4100,888,312,-99,174
87796,-169,-7466,3920,1036,-533,-188,7254,4068,828,332,27,185
87806,-214,-7435,3856,1109,-602,-244,7294,4054,884,304,128,227
87816,-214,-7435,3856,1109,-602,-244,7306,4050,892,276,118,324
87826,-180,-7398,3895,1215,-538,-212,7318,4030,880,250,11,441
87836,-222,-7429,3947,1429,-422,-187,7310,4014,898,211,-96,535
87846,-249,-7431,3896,1507,-383,-183,7324,4028,886,184,-161,593
87856,-247,-7464,3969,1546,-382,-217,7262,4036,910,136,-211,631
87866,-144,-7606,3905,1482,-391,-323,7224,4126,962,59,-160,619
87876,-68,-7596,3860,1350,-425,-415,7274,4248,1034,7,-98,542
87886,-128,-7524,3908,1263,-531,-394,7224,4152,990,82,-16,461
87896,-176,-7474,3890,1258,-621,-370,7312,4144,912,153,130,413
87906,-147,-7461,3849,1337,-608,-350,7344,4132,908,137,233,472
87916,-186,-7503,3921,1431,-535,-302,7342,4092,1002,129,158,569
87926,-176,-7476,3924,1471,-408,-262,7364,4070,992,98,5,619
87936,-139,-7493,3942,1495,-263,-227,7328,4086,956,71,-156,625
87946,-149,-7544,3904,1452,-209,-211,7310,4104,936,53,-272,595
87956,-104,-7537,3810,1349,-230,-225,7178,4182,998,57,-341,524
87966,-70,-7494,3770,1236,-322,-264,7118,4196,978,77,-339,448
87976,-103,-7479,3764,1165,-464,-300,7088,4156,972,137,-263,411
87986,-130,-7529,3799,1108,-611,-344,7122,4140,870,185,-96,397
87996,-127,-7567,3806,1048,-684,-372,7238,4214,974,231,87,412
88006,-219,-7500,3794,1023,-710,-326,7268,4134,860,290,247,394
88016,-249,-7411,3759,1063,-673,-250,7298,4048,858,309,311,401
88026,-151,-7428,3629,1165,-583,-203,7194,4136,868,275,180,457
88036,82,-7624,3593,1207,-523,-180,7136,4376,1014,236,-91,505
88046,299,-7798,3409,1161,-622,-110,7014,4670,1270,371,-322,464
88056,394,-8177,3107,1126,-904,170,7106,4796,1740,708,-357,325
88066,324,-7870,2274,1030,-1385,485,6826,4910,1728,1110,-390,544
88076,104,-8222,1981,405,-1764,646,6220,4754,1798,1364,-205,593
88086,78,-8188,2239,-58,-2247,1034,6042,4412,1488,1857,-19,915
88096,24,-8023,2552,-513,-2546,748,6490,3680,768,2794,472,1711
88107,-187,-7481,3084,-790,-2667,434,4236,3120,-58,3341,530,2661
88117,-876,-7164,2938,-840,-2792,481,7634,2162,-780,3625,-356,5143
