# label=flexion
# trial=20
# subject=subject01
# captured_at=20260415_230909
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
117090,4042,-6287,4370,1807,523,-471,8056,-1588,1350,-9,173,55
117100,3945,-6281,4376,1923,355,-480,8292,-1726,1380,-5,587,109
117110,3897,-6405,4358,1954,235,-530,8062,-1574,1268,153,316,176
117120,3816,-6437,4421,1948,144,-556,8258,-1598,1096,218,287,193
117130,3832,-6458,4489,1913,216,-583,8278,-1686,1048,354,-40,177
117140,3819,-6488,4477,1896,194,-598,8250,-1644,1122,149,-74,137
117150,3946,-6461,4448,1881,343,-632,8118,-1582,1244,-8,63,91
117160,4061,-6369,4440,1772,467,-680,8142,-1596,1332,-8,209,25
117170,4076,-6334,4494,1733,531,-769,8182,-1644,1392,83,255,-26
117180,3931,-6331,4513,1741,475,-847,8178,-1638,1310,288,196,-11
117190,3954,-6433,4448,1768,322,-908,8310,-1616,1230,411,177,42
117200,3969,-6506,4506,1845,76,-1013,8412,-1618,1242,421,296,83
117210,4012,-6591,4521,1918,-139,-979,8600,-1582,1306,351,491,115
117220,4033,-6563,4440,1907,59,-798,8500,-1518,1320,258,769,118
117230,4022,-6429,4476,1995,314,-653,8364,-1600,1418,204,959,91
117240,4100,-6366,4436,2058,471,-554,8262,-1578,1476,167,1034,129
117250,4042,-6193,4480,1982,581,-435,8186,-1694,1292,312,839,238
117260,4076,-6051,4551,2186,500,-431,8212,-1752,1398,597,604,406
117270,4068,-6130,4488,2472,385,-406,8298,-1638,1544,710,427,599
117280,4040,-6099,4479,2663,332,-252,8344,-1740,1340,643,432,788
117291,3945,-6009,4545,2976,251,-91,8232,-1896,1336,748,494,1044
117301,3887,-5938,4477,3326,197,81,8098,-1854,1354,805,673,1313
117311,3946,-5932,4482,3613,378,277,8078,-1840,1366,749,689,1619
117321,3949,-5875,4604,3953,528,386,8146,-1984,1550,837,308,2249
117331,4016,-5878,4591,4315,642,437,8188,-1908,1612,871,163,2518
117341,4105,-5930,4612,4626,687,527,8188,-1908,1612,871,163,2518
117351,4120,-5888,4633,4926,719,688,7978,-1934,1738,837,6,3012
