# label=fist
# trial=13
# subject=subject01
# captured_at=20260415_203623
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
97774,1089,-2821,8363,9,474,462,8264,-226,-2,148,-293,-17
97784,1052,-2717,8337,96,440,455,8158,-356,-30,185,-338,5
97794,1080,-2623,8275,300,382,407,8184,-302,-54,209,-324,95
97804,1014,-2724,8320,610,315,368,8272,-316,-96,253,-353,266
97814,1004,-2825,8395,828,273,322,8426,-296,-78,215,-528,593
97824,1001,-2923,8584,855,243,304,8548,-374,-4,169,-595,597
97835,965,-2861,8647,759,275,283,8882,-140,-12,86,-675,592
97845,1054,-2968,8715,667,366,318,8766,-150,34,86,-941,544
97855,1145,-2741,8885,600,468,505,8842,-320,-214,193,-1127,332
97865,861,-2998,8892,511,547,556,8686,-244,-166,197,-1329,223
97875,911,-2866,8726,631,639,530,8450,-380,-296,134,-1489,278
97885,872,-2694,8481,674,782,560,8348,-310,-246,168,-1777,391
97895,865,-2766,8452,570,911,596,8088,-286,-224,60,-2044,368
97905,860,-2706,8308,555,1006,579,8006,-322,-272,4,-2155,381
97915,923,-2683,8270,545,1031,610,7880,-266,-254,24,-2187,354
97925,926,-2684,8314,323,891,599,7966,-246,-254,-1,-1899,312
97935,997,-2675,8373,312,784,501,8098,-250,-268,9,-1503,317
97945,972,-2739,8311,441,648,428,7912,-298,-296,-2,-1184,373
97955,1069,-2753,8419,456,579,360,8114,-256,-290,-37,-843,351
97965,1096,-2805,8463,376,474,315,8294,-252,-168,-92,-562,243
97975,1153,-2833,8554,165,410,314,8286,-230,-204,-62,-220,126
97985,1155,-2872,8601,21,382,346,8336,-256,-202,-30,33,20
97995,1197,-2751,8610,-81,347,373,8292,-314,-322,44,185,-34
98006,1105,-2737,8524,-87,292,398,8282,-328,-306,128,263,-59
98016,1026,-2694,8541,-91,231,396,8370,-358,-366,151,331,-40
98026,974,-2662,8483,-83,203,388,8222,-456,-420,155,380,-4
98036,911,-2537,8518,-40,211,345,8242,-524,-418,140,378,49
98046,892,-2517,8547,-10,208,276,8262,-504,-374,116,388,101
98056,978,-2623,8643,-12,214,224,8396,-494,-320,66,423,145
98066,1008,-2612,8687,-56,239,200,8392,-482,-334,26,458,144
98076,1032,-2674,8579,-70,266,207,8454,-430,-208,24,469,52
98086,1048,-2763,8630,-130,308,243,8408,-332,-236,25,380,11
98096,1068,-2663,8630,-255,376,281,8392,-348,-186,17,312,-104
98106,1068,-2722,8508,-316,449,321,8390,-366,-180,12,329,-221
98116,1053,-2739,8451,-365,510,382,8384,-276,-136,49,272,-287
98126,1074,-2645,8376,-437,556,452,8350,-208,-118,52,134,-339
98136,1057,-2555,8307,-393,567,505,8160,-290,-184,74,-79,-387
98146,1051,-2492,8250,-259,546,485,8052,-352,-134,114,-245,-358
98156,1077,-2544,8210,-60,508,410,8040,-298,-156,125,-292,-241
98166,1100,-2604,8216,158,473,343,8140,-246,-88,122,-269,-51
98176,1070,-2701,8275,336,396,300,8036,-210,-76,121,-236,128
98186,1103,-2791,8399,389,344,280,8202,-58,-86,129,-309,209
98196,1087,-2759,8449,345,282,277,8392,-264,-192,132,-379,211
98206,1129,-2753,8597,308,275,276,8386,-348,-198,128,-443,177
98216,1184,-2817,8732,288,223,266,8538,-440,-178,106,-430,170
98226,1240,-3002,8856,254,160,257,8726,-394,-194,133,-312,169
98236,1368,-3104,9084,110,39,246,8878,-264,-30,161,-109,147
98246,1505,-3130,9296,-24,-126,235,9152,-158,-100,153,190,130
98256,1525,-3286,9573,-44,-307,294,9384,-194,-12,227,456,127
98266,1437,-3370,9828,-85,-475,344,9660,-214,-168,338,691,103
98276,1549,-3415,9977,-114,-612,307,9782,-252,-66,367,915,78
98286,1684,-3430,10326,-97,-799,218,10720,-484,40,360,1789,357
98296,1755,-3517,10902,-19,-1009,142,11128,-750,148,385,2510,520
98306,1897,-3523,11399,52,-1149,54,11128,-750,148,385,2510,520
98316,2010,-3533,11931,64,-1289,-39,12688,-1032,292,283,3845,638
98326,2156,-3578,12306,-37,-1448,-55,12544,-1094,272,333,3828,468
98336,2179,-3651,12630,-222,-1426,46,12696,-1244,356,415,3478,96
98347,2129,-3598,12698,-561,-1301,231,12538,-1374,360,491,2983,-470
98357,1997,-3431,12658,-1050,-1110,428,12364,-1462,236,438,2493,-1064
98367,1848,-3182,12449,-1555,-753,650,11754,-1530,100,560,2046,-1728
98377,1578,-2926,11844,-2013,-295,935,10974,-1686,-50,473,1421,-2302
98387,1291,-2494,11170,-2439,238,1141,10078,-1712,-150,321,731,-2740
98397,1054,-2206,10325,-2720,888,1250,9166,-1668,-136,77,99,-2997
98407,861,-1878,9527,-2907,1593,1273,8542,-1452,-192,-223,-548,-3091
98417,736,-1695,8711,-2931,2286,1250,7844,-1332,-284,-421,-1358,-3085
98427,596,-1476,7906,-2842,2942,1233,6490,-824,-298,-615,-1938,-2996
98437,518,-1430,6866,-2598,3432,1168,5682,-588,-310,-661,-2295,-2834
98447,271,-1438,6053,-2249,3616,1033,4696,-260,-372,-822,-2558,-2630
98457,72,-1409,5228,-1977,3474,750,3978,-24,-462,-1039,-2548,-2318
