# label=thumb_up
# trial=4
# subject=subject01
# captured_at=20260415_214028
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
21968,-6625,-2199,4837,-292,81,148,478,1872,-7746,-1406,-3,71
21978,-6654,-2164,4796,-256,79,151,410,1858,-7744,-1403,-16,69
21988,-6644,-2141,4683,-169,110,129,346,1858,-7764,-1391,-15,101
21998,-6626,-2164,4654,-73,125,90,302,1902,-7664,-1373,-65,173
22008,-6622,-2194,4663,24,114,65,314,1902,-7654,-1353,-83,272
22018,-6645,-2226,4675,78,94,47,382,1902,-7598,-1331,-59,381
22028,-6596,-2223,4669,67,104,52,396,1866,-7636,-1334,-41,432
22038,-6595,-2278,4669,38,105,54,376,1956,-7602,-1342,-102,448
22048,-6550,-2276,4713,-12,76,71,366,1914,-7604,-1357,-118,425
22059,-6541,-2264,4828,-84,47,91,472,1906,-7616,-1340,-104,371
22069,-6562,-2239,4805,-130,47,121,560,1868,-7724,-1323,-49,288
22079,-6576,-2236,4775,-143,55,139,452,1750,-7782,-1312,-178,194
22089,-6566,-2169,4791,-146,90,140,324,1796,-7782,-1335,-330,172
22099,-6560,-2207,4777,-87,116,136,344,1822,-7814,-1327,-274,220
22109,-6603,-2192,4766,-33,118,109,344,1822,-7814,-1327,-274,220
22119,-6604,-2189,4779,3,93,77,318,1794,-7804,-1327,-54,323
22129,-6618,-2240,4784,0,46,58,368,1834,-7776,-1345,116,330
22139,-6599,-2254,4802,-32,14,44,450,1802,-7806,-1346,224,297
22149,-6622,-2282,4828,-94,-11,53,504,1834,-7772,-1357,254,265
22159,-6600,-2211,4838,-116,-6,65,514,1844,-7714,-1355,203,259
22169,-6629,-2276,4844,-74,13,81,480,1762,-7844,-1335,72,248
22179,-6615,-2202,4870,-52,47,108,478,1804,-7794,-1347,-28,260
22189,-6631,-2251,4869,-59,87,97,440,1816,-7826,-1373,-97,258
22199,-6576,-2250,4860,-68,134,97,404,1830,-7824,-1388,-129,239
22209,-6601,-2246,4817,-102,124,93,462,1854,-7778,-1381,-93,197
22219,-6635,-2210,4832,-133,69,95,464,1806,-7766,-1378,-17,189
22230,-6645,-2233,4793,-127,49,98,484,1846,-7776,-1394,21,189
22240,-6593,-2207,4825,-155,69,111,442,1810,-7762,-1381,22,186
22250,-6584,-2187,4845,-173,83,120,434,1832,-7782,-1371,3,160
22260,-6600,-2171,4779,-145,100,107,364,1846,-7724,-1368,16,160
22270,-6599,-2218,4736,-98,108,72,364,1830,-7800,-1366,-11,197
22280,-6623,-2250,4766,-66,68,56,472,1792,-7842,-1367,-4,258
22290,-6619,-2253,4842,-50,47,63,462,1844,-7752,-1376,32,284
22300,-6599,-2282,4823,-67,113,79,398,1826,-7718,-1382,44,257
22310,-6567,-2272,4807,-130,147,111,252,1828,-7766,-1394,62,191
22320,-6597,-2268,4725,-232,91,124,294,1734,-7802,-1444,184,143
22330,-6639,-2182,4672,-329,14,109,144,1562,-7934,-1582,283,194
22340,-6692,-2189,4662,-395,-23,37,628,1232,-8184,-1971,226,429
22350,-6694,-2273,4682,-513,-31,-95,1442,352,-9112,-2708,-374,755
22360,-6738,-2260,4827,-845,-60,-319,80,20,-10164,-4378,-2367,1143
22370,-6154,-2586,4841,-1434,89,-650,-450,-1440,-13016,-8159,-4524,1788
22380,-5271,-3065,3979,-1851,353,-130,-1400,-1274,-14332,-16061,-2740,1335
22390,-4062,-2137,2900,-1931,100,120,-2546,-1144,-11740,-25181,736,4393
22400,-6636,-3543,3391,-2391,-1234,-401,-1800,2146,-6526,32245,4921,9197
22410,-7827,-2627,4578,-2647,-2393,1819,-1356,4358,-1950,31446,6000,12193
22420,-7629,-2905,3855,-2619,-974,1443,638,5006,-2626,31446,3243,13833
22430,-7154,-3456,4283,-2742,-640,1927,2674,5104,-4298,31446,917,13759
22440,-6637,-3016,6112,-3802,-918,2990,3490,5850,-3314,-30012,194,11585
22450,-6517,-2022,6578,-4378,-699,3061,3694,5912,-3780,-24367,-396,8984
22460,-6736,-1392,6446,-3921,-399,2202,4054,6284,-3044,-20685,-919,6713
22470,-6748,-1128,6120,-3659,-540,1180,3880,6392,-3146,-17403,-1538,4222
22480,-6256,-1482,5367,-3359,-227,-51,2136,7318,-2716,-14566,-2353,2162
22490,-6464,-2031,4450,-2459,358,-502,1522,7566,-2206,-12428,-2746,1115
22500,-6716,-2167,3152,-1519,506,-580,1970,7072,-3358,-10600,-2803,1100
22510,-6378,-2795,3403,-1260,-37,-771,1924,7202,-2882,-9248,-2396,856
22520,-6422,-3208,4343,-1480,-598,-418,2062,7796,-3116,-8282,-2208,508
22530,-6476,-3146,5078,-2066,-947,134,2288,7466,-3102,-7432,-2751,-316
22540,-6251,-2359,5094,-2614,-679,542,2246,7188,-3022,-6681,-2731,-1094
22550,-6627,-2041,5307,-2616,-61,193,2048,7300,-2572,-6143,-3271,-1757
22560,-6042,-1158,5377,-1955,257,263,1962,7690,-2286,-5568,-3239,-2201
22571,-5865,-1436,5623,-593,570,-36,1594,7716,-2318,-4791,-2857,-2610
22581,-6021,-2765,5647,1019,508,-412,50,8068,-2364,-2271,-1149,-2323
22591,-6214,-2878,4987,1908,465,-310,38,7900,-2498,-805,-178,-1484
22601,-6464,-2769,4567,1474,269,-175,588,7792,-2654,272,856,-441
22611,-6454,-3219,4303,908,76,-165,1704,7140,-3900,933,1523,148
22621,-6674,-3302,4619,281,-449,126,1868,7172,-4134,779,1763,55
