# label=radial_deviation
# trial=11
# subject=subject01
# captured_at=20260415_231310
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
63581,2567,-986,8493,-400,1290,-934,8058,-1226,212,-15,-495,-45
63591,2525,-993,8495,-327,1157,-962,8184,-1162,152,-7,-384,46
63601,2490,-1148,8588,-268,1003,-999,8318,-1144,190,-21,-186,74
63611,2503,-1160,8684,-290,883,-1008,8420,-1176,122,-51,17,55
63621,2525,-1172,8883,-382,802,-1003,8600,-1184,156,-76,205,-18
63631,2555,-1129,8861,-503,800,-982,8588,-1266,220,-87,257,-141
63641,2582,-1082,8812,-625,863,-955,8362,-1292,158,-85,101,-292
63651,2559,-975,8704,-746,950,-904,8192,-1332,204,-64,-125,-403
63661,2540,-852,8529,-791,1090,-883,8046,-1314,284,-56,-313,-397
63671,2542,-778,8341,-715,1202,-890,7906,-1326,274,-57,-443,-272
63681,2514,-825,8295,-561,1218,-935,8030,-1296,242,-88,-458,-86
63691,2530,-853,8387,-412,1114,-1014,8196,-1218,168,-123,-324,91
63702,2530,-1030,8647,-308,954,-1072,8462,-1242,164,-120,-90,168
63712,2575,-1126,8884,-291,802,-1098,8658,-1176,204,-103,144,101
63722,2608,-1231,8915,-375,736,-1111,8628,-1204,210,-97,202,-111
63732,2564,-1222,8855,-567,774,-1068,8422,-1242,234,-132,114,-356
63742,2575,-1125,8649,-796,894,-1035,8180,-1262,386,-180,-63,-521
63752,2680,-912,8444,-890,1079,-1004,7958,-1286,370,-161,-326,-530
63762,2637,-783,8262,-793,1273,-951,7890,-1244,384,-108,-542,-421
63772,2672,-934,8186,-609,1357,-982,7906,-1198,430,-131,-607,-300
63782,2655,-862,8220,-456,1249,-1041,7960,-1232,296,-83,-496,-110
63792,2629,-915,8431,-327,1027,-1070,8204,-1172,198,-27,-194,43
63802,2589,-1128,8664,-265,847,-1128,8516,-1124,168,-10,144,49
63812,2588,-1114,8911,-363,734,-1132,8656,-1152,246,7,343,-84
63822,2598,-1181,8907,-551,818,-1064,8462,-1180,264,54,351,-299
63832,2507,-1021,8727,-724,1016,-941,8318,-1220,154,79,166,-455
63842,2468,-1006,8561,-828,1235,-852,8354,-1142,330,56,-119,-492
63852,2504,-1114,8469,-778,1475,-824,8104,-1216,286,2,-338,-470
63862,2507,-638,8270,-448,1776,-754,7818,-1226,280,61,-523,-297
63872,2507,-638,8270,-448,1776,-754,7910,-1202,422,270,-559,62
63882,2605,-996,8429,9,1582,-982,8062,-1146,348,264,-415,141
63892,2579,-1123,8602,-6,1369,-1000,8140,-1156,370,301,-109,187
