# label=pronation
# trial=11
# subject=subject01
# captured_at=20260415_231838
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
63596,1681,-6204,4796,1998,-3385,450,15740,1812,1388,490,2906,3606
63606,1712,-6421,4879,2257,-3267,352,15668,1860,1056,708,3636,3835
63616,1684,-6436,5135,2336,-3432,240,15720,1576,804,590,4128,3741
63626,1453,-6508,5398,2390,-3908,88,15904,1584,296,-11,4636,3138
63636,1268,-6536,5421,2457,-4513,-194,16164,1568,460,-614,4799,2608
63646,1262,-6461,5376,2481,-4974,-445,16120,1632,504,-903,4322,2758
63656,1481,-6236,5371,2521,-4960,-540,16444,1804,1444,-217,3484,3532
63666,2012,-5964,5489,2779,-4432,-361,16768,2660,2432,1413,2767,4789
63676,3030,-5983,5564,3620,-3455,213,17064,2648,3368,4584,1915,5578
63686,3220,-6337,5315,4925,-2603,1164,16352,1444,2756,7513,1149,6384
63696,2844,-6027,5494,5586,-2712,2140,15820,-660,1832,8794,447,7978
63706,2201,-5444,6061,5981,-3577,2746,15940,-956,460,8624,945,8310
63716,1386,-5364,6611,6399,-5051,2709,16208,-1376,-584,6163,2653,8159
63726,806,-5723,7171,6731,-6731,2036,17504,-1132,-540,3295,5281,7313
63736,513,-6440,7334,6613,-8158,1062,18596,-296,-44,1301,8219,5762
63746,725,-6814,7279,6073,-8487,330,18948,-16,200,944,8771,4303
63756,965,-6728,7136,5358,-7743,126,18332,-184,128,1210,7066,3250
63766,1025,-6282,6989,4584,-6337,340,17100,-316,-52,414,3952,2440
63776,1108,-5792,6733,3887,-4773,654,16404,-288,-108,-486,373,1781
63787,925,-5443,6491,3310,-3664,815,15640,-220,-164,-1063,-1712,1009
63797,929,-5211,6240,2874,-3263,690,14052,-624,20,-1686,-2273,1079
63807,892,-4829,6199,2504,-3419,373,14468,-912,-284,-2119,-273,1825
63817,912,-4558,6091,2258,-3548,28,14732,-1232,-136,-2503,2095,2919
63827,1019,-4407,6249,2047,-3488,-455,15104,-1248,-44,-3132,4729,4136
63837,1177,-4602,6522,1844,-3240,-970,15900,-1268,-180,-4208,6815,5305
63847,1186,-4888,6919,1591,-3161,-1360,17204,-668,-296,-2767,8277,4366
63857,1341,-5204,7219,1346,-3028,-1535,17760,-372,-576,-2555,7955,3801
63867,1234,-5504,7402,1231,-3002,-1505,18008,-340,-524,-2735,5860,2931
63877,1209,-5667,7430,1084,-3166,-1406,17564,-156,-460,-2569,3793,1961
63887,1213,-5628,7379,874,-3362,-1267,17436,-668,-596,-2326,1671,1063
63897,1191,-5441,7302,633,-3454,-1052,17008,-1020,-424,-2792,702,791
63907,1139,-5179,7281,400,-3406,-969,16604,-1260,-524,-2540,733,614
63917,1171,-4828,7406,237,-3405,-1021,16408,-1388,-588,-2978,1929,920
63927,1155,-4689,7381,372,-3448,-1055,15972,-1444,-580,-3338,3423,1579
63937,1140,-4354,7221,750,-3409,-993,15904,-1592,-520,-3586,4587,2726
63947,1354,-4537,7051,1041,-3230,-951,16400,-724,104,-3272,5406,3442
63958,1694,-4967,7014,1241,-2986,-921,16572,-312,148,-2456,4730,3590
63968,1845,-5322,7215,1189,-2929,-830,16872,-236,320,-1719,4112,3133
63978,1750,-5550,7345,979,-3239,-730,17052,-504,68,-1199,4352,1749
63988,1614,-5527,7415,484,-3720,-775,17204,-812,-236,-1119,4127,481
63998,1535,-5310,7434,-122,-4254,-897,17116,-944,-184,-1398,4605,112
64008,1454,-4969,7406,-497,-4562,-972,16956,-1144,-52,-1383,5057,69
64018,1454,-4684,7414,-507,-4589,-977,16872,-1320,-188,-1151,4840,599
64028,1473,-4525,7446,-276,-4400,-929,16820,-1584,-80,-908,4942,1523
64038,1467,-4507,7622,122,-4082,-872,17692,-1488,36,-754,4829,2523
64048,1609,-4736,7669,631,-3691,-717,18468,-1008,408,-472,4677,2892
64058,1803,-5338,7628,1058,-3244,-408,18316,-556,756,303,4278,2799
64068,2057,-5790,7785,943,-2992,81,18932,-120,892,1202,3915,1931
64078,2195,-6270,7844,517,-3067,588,18856,116,988,2225,3272,371
64088,2283,-6558,7947,-237,-3347,1112,19220,-20,900,3058,3089,-1425
64098,2133,-6456,8058,-1161,-3758,1671,18692,-664,604,3816,3103,-3128
64108,1921,-5988,8046,-2121,-4137,2162,18020,-1216,64,4153,3392,-4042
64118,1727,-5571,8040,-2817,-4369,2366,18904,-1032,320,4810,3832,-4941
64128,1778,-5697,7857,-3214,-4397,2416,18484,464,1008,5340,4590,-5307
64138,2363,-6098,7707,-3591,-4157,2684,20108,1452,2192,7927,4978,-6157
64148,2955,-7083,7659,-3938,-3753,3451,21260,2512,2472,12945,5812,-7910
64158,3234,-8012,8009,-4688,-3496,4886,22620,1176,1720,17201,6628,-11027
64168,2655,-8366,8749,-6025,-3909,6933,22148,-216,-280,19025,6148,-15473
64178,1366,-8045,9251,-8019,-4859,8675,22232,-908,-1744,18593,5176,-19530
64188,454,-8036,9718,-10407,-6022,9512,23432,-1388,-1616,16171,4143,-23893
64198,-76,-7824,9698,-12748,-6711,9558,21224,-1480,-2084,15314,2867,-27299
64208,-54,-7153,9142,-14673,-6451,9283,20228,-792,-1224,15128,-233,-29203
64218,329,-6489,8368,-16143,-5324,9157,18284,-1044,-1304,15068,-4062,-29855
64228,466,-5666,8226,-16951,-3548,9350,17868,-984,-1656,14476,-4922,-29598
64238,-275,-5330,8253,-16739,-2108,9758,18984,-588,-3644,13131,-2617,-29475
64248,-1506,-5828,8316,-15927,-1794,10262,20392,-492,-4552,11481,-1200,-29112
64258,-2285,-6355,8006,-15042,-2432,10727,19644,-568,-5064,9533,-2109,-28880
64268,-2975,-6496,8051,-14289,-2834,11135,19552,224,-6256,5632,-5281,-28709
64278,-3386,-6406,8092,-13449,-2601,11672,18848,964,-5892,2392,-10038,-28990
