# label=open_palm
# trial=13
# subject=subject01
# captured_at=20260415_223929
# mode=thumb_index
# sensor_1=thumb
# sensor_2=index
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
75495,1869,-3665,8015,-801,5,1340,17224,1152,216,297,1598,-612
75505,1997,-3991,7922,-658,352,848,17396,1548,736,-185,90,-1044
75515,2092,-4131,7799,-672,588,720,16768,1740,808,-939,-1186,-1544
75525,2092,-4131,7799,-672,588,720,16644,1676,780,-1096,-1687,-1826
75535,2199,-4187,7737,-785,616,516,16896,1920,912,-1101,-1423,-2231
75545,2247,-4275,7836,-771,443,427,17220,1952,1056,-1106,-693,-2428
75555,2259,-4161,7779,-733,357,424,16900,1812,916,-1001,-458,-2350
75565,2114,-3986,7633,-535,376,460,16852,1608,912,-759,-866,-2007
75575,1998,-4026,7518,-258,461,436,16604,1728,1088,-660,-1616,-1539
75585,2051,-4005,7401,-21,628,396,16368,1696,884,-556,-2600,-985
75595,2001,-3881,7328,203,728,346,16124,1584,960,-552,-3422,-439
75606,1956,-3993,7343,427,702,254,16312,1956,1480,-489,-3265,-71
75616,2063,-4161,7336,556,668,177,16012,2020,1184,-248,-2561,371
75626,2069,-4167,7413,591,619,249,16500,1888,1064,-76,-1699,863
75636,1972,-4211,7566,661,573,298,16736,1796,732,-202,-1067,961
75646,1977,-4291,7791,656,535,292,17248,1744,784,-287,-645,713
75656,1955,-4389,8003,509,525,264,17336,1564,324,-359,-582,416
75666,1924,-4304,8096,250,541,264,17300,1660,516,-499,-707,-59
75676,1974,-4253,8038,7,630,260,17064,1672,300,-543,-1024,-205
75686,1877,-4052,7888,-72,732,283,16656,1448,224,-586,-1294,-214
75696,1857,-3955,7736,31,779,253,16472,1608,448,-878,-1526,8
75706,1848,-4046,7674,187,771,99,17200,1516,604,-1098,-1414,172
75716,1878,-4160,7618,276,736,-62,16540,1824,544,-1318,-1541,202
75726,1850,-4260,7711,260,737,-133,16852,1968,756,-1257,-1300,148
75736,1926,-4339,7692,167,792,-143,16864,2192,744,-907,-1146,-26
75746,2103,-4410,7707,69,852,-48,16760,2320,1020,-294,-908,-345
75756,2221,-4440,7702,-30,816,134,16884,2128,880,121,-704,-672
75766,2223,-4277,7644,-103,666,337,16432,1924,620,283,-604,-812
75776,2051,-4166,7589,-71,444,501,16232,1740,620,318,-375,-731
