# label=pronation
# trial=5
# subject=subject01
# captured_at=20260411_180628
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
21828,1684,1444,-5858,-29308,-8697,9191,3676,1828,-7520,327,-5046,-387
21838,1816,1788,-5898,-30206,-10606,10259,3916,950,-8234,575,-6297,-447
21848,1534,2126,-5778,-31061,-13478,11644,2922,1024,-7374,-41,-6892,-497
21858,-110,2460,-6184,-31341,-17740,13581,1768,1076,-8614,354,-6968,329
21868,-2102,3336,-5428,-30549,-21001,16286,786,780,-9638,359,-6502,1359
21878,-3410,5044,-4092,-29106,-22015,19529,1052,366,-11134,-604,-6318,2176
21888,-2952,6782,-3372,-24901,-20292,22802,558,1718,-10474,-1509,-2807,3235
21898,-1618,7044,-2562,-20172,-17507,24933,242,1652,-11284,-1416,-393,3400
21908,-2328,7672,-2328,-15713,-14857,26068,1350,1312,-8380,-4160,-1700,3634
21918,-1738,7102,-1596,-10758,-9671,25665,664,1736,-9014,-5513,-1256,5084
21928,-1198,7096,-1758,-5593,-7286,25330,-490,1592,-8856,-5038,-1172,6673
21938,-914,7022,-1786,-976,-7058,24474,-688,1294,-8870,-4656,-1735,7098
21948,0,6958,-2044,2276,-7184,23176,-964,1282,-8050,-3991,-2096,6496
21958,-16,6486,-2334,5482,-6716,21348,-676,1394,-7658,-2688,-594,5874
21968,830,5698,-2480,7743,-4989,18818,16,1048,-7434,-1249,1263,5262
21978,1726,5548,-2220,8736,-1970,16032,158,1164,-7128,-405,2761,5016
21988,1882,5630,-2652,9228,-333,12985,1212,1058,-6928,-206,3015,4765
21998,2642,5360,-3012,10112,-386,10162,2516,1334,-6758,780,2973,4641
22008,2886,4890,-3622,11320,-2140,7844,3166,1170,-7004,1263,2790,4331
22018,1904,4142,-4462,12680,-4402,6402,2996,860,-6646,1568,2055,3909
22028,1710,3478,-4602,13718,-5819,5761,3094,764,-7014,1723,895,3501
22038,1658,3138,-5068,13587,-4947,5741,2972,826,-7508,1404,-130,3114
