# label=ulnar_deviation
# trial=12
# subject=subject01
# captured_at=20260411_175710
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
58596,-2878,364,-6310,275,-441,131,-210,246,-7868,-151,-208,37
58606,-2806,380,-6278,274,-458,127,-84,342,-7868,-120,-198,13
58616,-2696,450,-6426,146,-170,115,-58,302,-7912,-141,-62,-30
58626,-2756,472,-6284,-48,287,133,-44,310,-7918,-165,167,-47
58636,-2610,428,-6294,-251,688,135,-18,242,-7818,-191,342,-36
58646,-2546,432,-6256,-401,986,62,-16,232,-7862,-251,392,-42
58656,-2580,478,-6294,-446,1073,-11,-14,286,-7834,-259,392,-50
58667,-2644,500,-6276,-380,858,-67,-70,290,-7860,-249,342,-57
58677,-2720,470,-6218,-196,474,-83,-116,304,-7896,-177,224,-81
58687,-2718,532,-6164,55,60,-97,-110,342,-7780,-18,255,-101
58697,-2800,438,-6130,289,-268,-74,-148,254,-7788,31,234,-107
58707,-2664,496,-6178,464,-426,-92,-2,320,-7920,52,194,-105
58717,-2658,546,-6290,522,-336,-111,40,322,-7896,73,201,-125
58727,-2728,400,-6348,482,-49,-126,-42,226,-7906,103,173,-132
58737,-2640,380,-6336,454,258,-152,52,216,-7858,100,90,-131
58747,-2500,286,-6484,367,499,-178,36,186,-7876,66,7,-157
58757,-2640,310,-6518,224,540,-171,-86,228,-7880,32,-110,-165
58767,-2710,340,-6518,64,317,-172,-162,162,-7940,-23,-236,-179
58777,-2812,300,-6416,-41,-34,-184,-170,162,-7972,-60,-306,-191
58787,-2798,368,-6352,-52,-365,-193,-112,204,-8024,-17,-272,-207
58797,-2784,476,-6314,-7,-560,-180,-64,264,-7968,28,-158,-202
58807,-2776,486,-6280,60,-580,-160,-86,308,-8022,56,-60,-165
58817,-2758,412,-6260,306,-350,-138,-104,224,-7986,62,-68,-127
58827,-2806,442,-6364,432,-274,-118,-68,254,-7942,96,-206,-94
58838,-2852,304,-6432,541,-282,-91,-82,154,-7992,175,-297,-61
58848,-3022,178,-6508,662,-377,-48,-172,106,-7890,103,-478,-46
58858,-2832,212,-6562,692,-465,-11,-310,62,-7916,133,-418,13
58868,-2740,256,-6628,523,-426,13,-228,118,-8088,136,-329,13
58878,-2614,326,-6558,229,-252,22,-128,58,-8096,18,-126,-30
58888,-2548,394,-6488,-93,-33,2,-16,106,-8174,-79,95,-81
58898,-2508,446,-6444,-330,174,-68,34,162,-8168,-103,284,-101
58908,-2578,486,-6424,-399,193,-127,146,200,-8194,-92,262,-141
58918,-2664,488,-6424,-280,-32,-154,74,164,-8164,24,-337,-121
58928,-2570,448,-6420,-24,-487,-193,74,164,-8164,24,-337,-121
58938,-2658,450,-6504,294,-1034,-255,58,122,-8134,59,-1000,-114
58948,-2958,366,-6498,576,-1611,-288,-314,146,-8042,146,-2230,-135
58958,-3000,306,-6478,755,-2046,-258,-426,118,-8020,211,-2439,-156
58968,-2954,308,-6538,739,-2105,-266,-368,152,-8046,230,-2283,-202
58978,-2990,250,-6450,574,-1756,-240,-406,110,-8012,203,-1739,-250
58988,-3126,320,-6430,344,-1166,-181,-522,134,-7998,138,-1017,-214
58998,-3090,320,-6376,16,-485,-149,-478,166,-8008,6,-316,-141
59008,-3006,336,-6364,-256,163,-136,-336,152,-8052,-168,252,-97
59018,-2864,392,-6284,-421,656,-117,-164,194,-7952,-248,563,-61
59028,-2778,476,-6324,-476,863,-80,-116,238,-8008,-187,681,-11
59038,-2696,462,-6334,-404,750,-34,-90,166,-7942,-201,496,29
59048,-2534,470,-6310,-173,359,-47,-14,144,-8140,-103,65,3
