# label=pronation
# trial=8
# subject=subject01
# captured_at=20260411_180644
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
40872,-8198,1894,-1964,-1721,9347,15664,-3964,-96,-6228,-2085,11047,2822
40882,-7576,2204,-1766,-517,10729,18080,-3912,-126,-7084,-1959,9843,2945
40892,-8312,2324,-2130,1347,9059,20518,-5070,-464,-7678,-1832,8427,3141
40902,-8330,2406,-2172,3809,6850,22471,-6110,-552,-7440,-2003,7243,3631
40912,-7374,2146,-1450,6651,5824,23352,-5738,-102,-7498,-2411,7551,4305
40922,-6000,2446,-1062,9811,6197,23162,-4376,260,-7694,-2762,7556,4661
40932,-4850,2426,204,13746,7494,22849,-4070,384,-7710,-2306,6953,4625
40942,-2948,2702,-322,18401,7913,21932,-3892,770,-7302,-1648,4259,4480
40952,-2388,2068,422,27510,-3142,15277,-4690,464,-7132,-957,-1138,3872
40962,-2388,2068,422,27510,-3142,15277,-5372,416,-6068,-241,-8620,3020
40972,-3826,214,570,32077,-13039,9285,-5740,-160,-4622,904,-16003,1845
40982,-8344,-446,-1872,-32114,-23185,207,-6222,-470,-2956,2385,-19719,860
40992,-9294,-470,-2712,-32114,-18571,-1272,-7340,-558,-1816,3429,-18500,802
41003,-9252,-330,-2386,28530,-9954,-2273,-10040,-432,-3130,1844,-4984,2687
41013,-6958,-1054,-2846,23515,-279,-3657,-8436,248,-4272,577,1373,2857
41023,-6718,222,-2952,21082,4961,-3650,-6864,262,-4980,-114,5787,1663
41033,-5032,-1272,-2588,20349,7720,-5659,-6314,898,-4704,69,8000,1054
41043,-4094,-618,-2764,19888,8328,-8090,-5980,486,-4352,587,8710,959
41053,-5152,-1520,-3034,19119,7164,-10772,-5480,-54,-3694,1631,9789,804
41063,-5858,-2082,-3284,17308,5808,-13334,-6072,-422,-3644,1884,12705,1046
41073,-6926,-2262,-3532,14728,7947,-15706,-7000,-564,-3922,1365,17143,1838
41083,-6984,-2892,-3478,11821,13583,-17511,-7222,-250,-4226,490,21576,3052
41093,-5816,-2900,-3160,8817,20007,-18779,-6508,-120,-4622,-339,25278,4001
41103,-5058,-3464,-3394,6352,23230,-20238,-5434,304,-4958,-705,28108,4248
41113,-3538,-3580,-3670,4648,25235,-21314,-3940,760,-5218,-124,29811,3873
41123,-2436,-3692,-3878,3302,25340,-22191,-2246,1060,-5552,435,30499,3042
