# label=supination
# trial=8
# subject=subject01
# captured_at=20260411_181457
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
37572,-4656,-8902,-8716,-13464,-16008,25101,-3294,-786,-8938,1330,-13048,1511
37582,-5378,-7840,-8526,-20484,-10719,23514,-4892,-278,-9402,-197,-11475,1802
37592,-5230,-6676,-8490,-27330,-3668,20191,-5656,890,-9834,-1648,-8594,2128
37602,-5090,-5712,-8426,31815,3585,16192,-5082,1248,-10408,-2989,-4209,2265
37612,-4332,-4528,-7714,31481,8826,12737,-4394,1732,-10932,-3762,1398,2201
37622,-2410,-3060,-7066,31481,11523,10026,-2172,2398,-11166,-4599,6891,1846
37632,-1080,-598,-6290,31481,12980,7807,438,2610,-10914,-4877,11865,1501
37642,-220,1220,-6052,31481,12867,5788,2212,2362,-10688,-4901,14144,1113
37652,964,2106,-5868,-30932,9904,3940,3358,2336,-10042,-4448,12681,819
37662,322,3150,-5608,-25014,4962,2535,3042,2378,-9634,-3495,8354,377
37672,118,3106,-5290,-19755,876,1560,1968,2046,-9260,-2862,2299,-214
37682,-302,3686,-5180,-16092,-3040,516,780,1802,-9182,-2507,-3288,-582
37692,-1704,3972,-5032,-12509,-6760,-914,-200,1658,-8728,-2330,-6720,-801
37702,-2034,3570,-4838,-9598,-7199,-2317,-814,1434,-8576,-2218,-7016,-1010
37712,-1988,3534,-4698,-7271,-4971,-3662,-1062,1366,-8492,-2026,-4773,-982
37722,-2498,3302,-4430,-4771,-1842,-4835,-918,1074,-8308,-2246,-1369,-960
37732,-2184,3234,-4236,-2577,1384,-5841,-290,1410,-7766,-2539,1732,-683
37742,-1204,3354,-3878,-513,3694,-6213,644,1502,-7318,-2310,3234,-548
37752,-974,3180,-4220,1376,3980,-5434,1466,1666,-6714,-1950,3044,-568
37762,-678,2604,-4274,3093,2939,-4750,1338,1644,-6378,-1232,2052,-653
37772,-336,1992,-4956,3956,1746,-4088,800,1392,-6216,-851,1240,-567
37782,-654,1692,-4930,3932,574,-3338,704,1394,-6258,-588,1082,-404
37792,-484,1754,-5406,3389,117,-2787,910,1124,-6714,-557,2527,-233
37803,-242,1884,-5740,2779,303,-2363,1020,1098,-6934,-755,3909,-169
37813,-358,1794,-5928,2284,290,-2140,1304,1204,-6896,-1015,4591,-160
37823,-100,2252,-5896,1971,-11,-1886,1412,1138,-7046,-1042,3989,-313
37833,-14,1816,-5888,1690,-657,-1698,1494,1448,-6834,-868,2988,-460
37843,-176,1832,-5940,1379,-1458,-1330,1278,1536,-7008,-487,1946,-741
37853,-350,1856,-5990,1126,-1881,-1001,1174,1392,-7056,-243,1246,-922
37863,-452,1620,-6088,983,-1945,-822,730,1206,-7172,-68,533,-986
37873,-616,1486,-6050,881,-2071,-942,634,1262,-7100,-70,270,-899
37883,-648,1500,-6202,692,-2089,-1220,786,1338,-7300,-75,347,-812
37893,-602,1700,-6346,369,-2013,-1375,908,1392,-7522,-115,555,-784
37903,-616,1758,-6446,130,-2159,-1384,902,1276,-7576,-118,680,-853
37913,-750,1660,-6556,150,-2503,-1312,1012,1322,-7408,-80,638,-939
