# label=ulnar_deviation
# trial=13
# subject=subject01
# captured_at=20260411_175716
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
63847,-2496,-518,-6588,3533,-355,-1735,194,198,-7728,-123,-938,222
63857,-2514,-578,-6506,3201,-669,-1590,226,178,-7720,-33,-968,162
63867,-2430,-620,-6556,2688,-512,-1522,470,220,-7708,-28,-571,129
63877,-2344,-604,-6474,2123,47,-1437,660,266,-7740,-122,212,173
63887,-2336,-554,-6462,1622,788,-1220,770,326,-7712,-214,1060,293
63897,-2280,-554,-6554,1224,1418,-875,760,324,-7740,-340,1630,409
63907,-2186,-594,-6514,946,1744,-543,772,268,-7774,-466,1721,478
63917,-2074,-576,-6556,712,1669,-273,804,366,-7842,-495,1405,510
63927,-1940,-516,-6640,538,1242,-116,908,374,-7916,-449,906,498
63937,-1934,-544,-6686,504,680,-1,912,390,-7916,-344,485,447
63947,-1900,-548,-6694,581,162,107,928,358,-7938,-230,124,368
63958,-2084,-558,-6726,728,-468,251,844,362,-7852,-115,-82,289
63968,-2108,-568,-6632,682,-550,278,726,354,-7924,-98,-146,273
63978,-1974,-564,-6836,495,-401,284,834,424,-7874,-106,-149,298
63988,-2006,-548,-6868,250,-133,425,980,492,-7846,-173,-54,297
63998,-1862,-610,-6924,-95,159,722,1158,524,-7616,-151,103,293
64008,-1952,-632,-6924,-592,384,1155,1170,468,-7644,-60,182,242
64018,-1956,-552,-6932,-1291,324,1536,960,464,-7724,26,44,199
64028,-2020,-484,-7002,-2035,-21,1723,638,462,-7818,-5,-268,141
64038,-2120,-294,-7102,-2656,-412,1714,602,464,-8110,-65,-567,46
64048,-2170,-206,-7050,-3005,-661,1604,682,488,-8432,-91,-642,-23
64058,-2236,-104,-6864,-3002,-688,1472,756,442,-8466,-153,-437,-43
64068,-2200,4,-6960,-2745,-494,1325,722,426,-8560,-234,-95,4
64078,-2126,104,-6864,-2386,-119,1176,828,428,-8612,-333,211,82
64088,-2020,188,-6754,-2106,258,999,812,432,-8584,-450,366,142
64098,-2008,226,-6800,-1908,432,829,842,476,-8476,-562,278,170
64108,-2078,160,-6862,-1694,341,729,882,526,-8416,-639,-5,147
64118,-2068,146,-6920,-1420,50,618,628,372,-8486,-549,-861,78
64128,-2284,110,-6938,-1041,-285,499,628,372,-8486,-549,-861,78
64138,-2406,84,-6878,-566,-592,384,490,240,-8508,-512,-1137,23
64148,-2560,136,-6778,-108,-756,254,326,468,-8198,-724,-1282,111
64158,-2480,136,-6648,226,-732,170,326,484,-8152,-798,-1159,142
64168,-2442,146,-6684,319,-474,120,410,514,-8324,-857,-947,175
64178,-2404,138,-6720,218,-106,109,322,482,-8236,-911,-740,223
64188,-2638,-2,-6682,120,272,78,122,412,-8172,-1014,-694,296
64198,-2624,-22,-6680,102,496,70,180,540,-7858,-1076,-848,374
64208,-2600,-22,-6536,44,611,114,80,632,-7632,-1106,-1098,460
64218,-2684,84,-6388,-101,444,278,-98,844,-7586,-1054,-1390,540
