# label=extension
# trial=8
# subject=subject01
# captured_at=20260411_174730
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
37602,512,-472,-8078,-181,-968,503,1800,2772,-7454,-23,-117,13
37612,644,-482,-8180,35,-805,316,1894,2756,-7446,-23,-130,-8
37622,698,-486,-8178,160,-838,276,2050,2702,-7454,-5,-113,-76
37632,698,-486,-8178,160,-838,276,1984,2662,-7390,-8,-47,-141
37642,356,-682,-8216,32,-1167,225,1700,2722,-7332,-22,-59,-121
37652,206,-674,-8130,-132,-1232,121,1606,2686,-7368,-82,-213,-74
37662,56,-724,-8184,-341,-1154,53,1482,2728,-7294,-112,-294,-48
37672,144,-698,-8150,-592,-861,28,1484,2718,-7326,-72,-198,27
37682,366,-674,-8054,-819,-411,129,1732,2672,-7378,-61,68,100
37692,460,-632,-8040,-923,-3,317,1944,2732,-7538,-100,469,101
37702,438,-656,-8056,-865,134,448,1910,2660,-7556,-164,836,87
37712,536,-548,-8054,-721,-118,512,1878,2790,-7466,-173,517,70
37722,490,-464,-8030,-558,-556,487,1878,2790,-7466,-173,517,70
37732,506,-532,-8074,-353,-997,434,1948,2856,-7564,-116,-165,47
37742,426,-498,-8098,-101,-1315,409,1752,2860,-7438,-66,-267,6
37752,218,-712,-8150,95,-1391,328,1478,2786,-7368,-53,-244,68
37762,192,-820,-8226,178,-1261,165,1498,2700,-7366,-56,-215,69
37772,160,-838,-8102,132,-950,50,1634,2670,-7302,-58,-118,28
37782,174,-828,-8070,-3,-597,32,1672,2692,-7220,-36,69,14
37792,236,-790,-8064,-189,-330,90,1748,2684,-7202,-39,190,35
37803,376,-708,-7948,-354,-232,176,1816,2768,-7288,-53,212,40
37813,372,-606,-7942,-425,-309,233,1834,2878,-7332,-49,179,44
37823,440,-620,-8028,-404,-547,246,1724,2904,-7408,-1,61,63
37833,374,-764,-8054,-276,-793,138,1690,2782,-7540,36,-118,53
37843,376,-816,-8032,-29,-983,6,1700,2700,-7620,34,-219,18
37853,304,-820,-7978,272,-1086,-57,1832,2766,-7482,-11,-146,-7
37863,176,-838,-7984,528,-1059,-19,1850,2792,-7276,-40,82,-8
37873,208,-886,-7940,618,-993,102,1788,2760,-7176,-48,195,-3
37883,218,-986,-7906,605,-856,206,1734,2720,-7204,13,162,5
37893,200,-970,-7914,570,-762,294,1706,2708,-7096,62,-30,11
37903,374,-974,-7970,455,-753,312,1682,2754,-7170,133,-318,14
37913,324,-970,-8134,238,-812,265,1692,2758,-7244,167,-526,-15
37923,366,-1034,-8054,-23,-1004,216,1630,2716,-7342,230,-598,-22
