# label=extension
# trial=3
# subject=subject01
# captured_at=20260411_174703
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
11319,-1160,1030,-7920,-1770,-1637,385,1036,1698,-8064,487,-1835,-133
11329,-1154,920,-7940,-857,-1211,79,920,1648,-7954,758,-2294,-248
11339,-1074,650,-7954,-179,-576,-161,698,1466,-7940,846,-2590,-347
11350,-1174,468,-8022,301,-615,-560,694,1410,-7830,845,-2549,-384
11360,-1276,512,-8012,297,-910,-595,758,1384,-7838,790,-2053,-326
11370,-1094,436,-7956,118,-981,-554,754,1310,-7836,638,-1203,-262
11380,-1218,474,-8014,-158,-1109,-404,868,1302,-7898,403,-250,-175
11390,-1296,520,-8126,-479,-816,-176,956,1330,-7972,186,599,-113
11400,-1120,488,-8098,-753,-179,62,1028,1366,-8014,-19,1218,-42
11410,-982,460,-8140,-975,224,283,1012,1352,-8050,-127,1522,-15
11420,-890,400,-8218,-1108,427,409,940,1358,-8056,-205,1539,-44
11430,-1000,392,-8274,-1166,409,277,786,1364,-8126,-131,1287,-120
11440,-1032,386,-8298,-1113,293,-72,784,1312,-7966,-225,1047,-198
11450,-1014,414,-8206,-1115,108,-367,914,1390,-7850,-217,1004,-222
11460,-1068,394,-8142,-1200,-102,-438,1000,1372,-7694,-255,1016,-260
11470,-1210,384,-8110,-1357,-195,-327,978,1332,-7606,-132,1036,-301
11480,-1372,370,-7988,-1486,-234,-129,898,1314,-7754,-74,961,-294
11490,-1408,390,-7942,-1525,-276,97,822,1328,-7912,20,671,-230
11500,-1336,420,-7988,-1446,-253,334,868,1334,-8060,177,289,-163
11510,-1224,308,-8064,-1232,-168,503,788,1208,-8096,232,-122,-136
11520,-1252,254,-8112,-972,-58,418,608,1140,-8202,278,-348,-71
11530,-1016,200,-8196,-730,29,183,754,1054,-8182,216,-464,-27
11540,-1022,140,-8196,-582,103,-99,750,962,-8046,152,-340,-31
11550,-922,188,-8206,-568,107,-334,836,974,-7980,52,-103,-17
11560,-956,250,-8052,-705,51,-439,916,1094,-7720,-149,180,0
11570,-924,284,-7924,-938,-68,-364,1078,1184,-7534,-246,444,24
11580,-938,364,-7816,-1215,-189,-169,1084,1224,-7512,-272,649,57
11590,-1056,368,-7742,-1447,-339,124,1036,1262,-7580,-227,658,76
11600,-1104,444,-7776,-1582,-460,446,898,1246,-7778,-191,562,83
11610,-1100,442,-7854,-1563,-528,720,876,1258,-7856,-157,454,95
11620,-1046,362,-7822,-1436,-509,825,796,1222,-7880,-113,412,104
11630,-942,380,-7952,-1286,-416,732,814,1198,-7932,-61,490,112
11640,-880,426,-7984,-1153,-249,529,816,1128,-7952,-53,597,89
11650,-832,504,-7992,-1096,-93,298,874,1194,-7938,-86,714,77
11660,-754,480,-8038,-1071,37,127,1006,1262,-7888,-145,780,57
11670,-868,488,-8012,-1051,87,-29,996,1250,-7764,-173,788,18
11680,-842,544,-7994,-1042,2,-96,1066,1284,-7748,-83,619,-28
11691,-920,550,-7958,-1074,-152,-13,1152,1280,-7774,-23,379,-45
11701,-914,566,-7994,-1119,-343,145,1084,1286,-7790,41,146,-38
11711,-928,608,-8082,-1146,-470,302,932,1264,-8044,112,-135,-76
11721,-938,492,-8100,-1088,-534,417,784,1170,-8158,136,-86,-119
11731,-956,454,-8158,-964,-531,365,778,1070,-8064,130,16,-138
11741,-968,308,-8238,-836,-472,161,786,1048,-8008,45,152,-165
11751,-932,348,-8182,-760,-391,-31,914,1088,-7892,-48,304,-146
11761,-954,342,-8138,-837,-289,-151,956,1200,-7764,-148,458,-110
11771,-986,388,-8132,-1044,-172,-161,940,1238,-7700,-208,530,-75
11781,-1030,398,-8014,-1343,-114,-70,864,1276,-7752,-212,540,-50
11791,-1046,466,-7980,-1614,-105,68,822,1268,-7824,-188,489,-36
11801,-1102,470,-7966,-1791,-155,207,876,1194,-7932,-144,431,-45
11811,-1096,510,-7942,-1817,-222,333,896,1158,-8010,-105,431,-61
