# label=flexion
# trial=14
# subject=subject01
# captured_at=20260411_174558
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
69125,-174,1308,-8034,469,-711,-159,1482,1530,-7772,-129,346,172
69135,-250,1330,-8058,402,-710,-125,1422,1572,-7804,-154,305,183
69145,-252,1352,-7996,379,-732,-120,1380,1588,-7782,-156,266,183
69155,-262,1284,-7944,424,-787,-123,1364,1540,-7748,-143,245,186
69165,-222,1306,-7906,504,-867,-136,1352,1564,-7706,-119,220,190
69175,-230,1326,-7874,552,-937,-158,1374,1574,-7682,-124,219,191
69185,-190,1328,-7850,592,-985,-172,1458,1588,-7600,-135,244,186
69195,-174,1338,-7808,624,-976,-155,1402,1606,-7620,-127,325,182
69206,-196,1322,-7900,662,-969,-127,1402,1540,-7664,-114,377,190
69216,-206,1308,-7876,721,-967,-93,1350,1498,-7706,-107,395,174
69226,-184,1278,-7860,777,-976,-114,1332,1512,-7700,-85,318,167
69236,-194,1288,-7828,830,-1023,-139,1286,1522,-7638,-73,209,149
69246,-294,1242,-7746,865,-1234,-194,1210,1522,-7592,-5,17,163
69256,-294,1242,-7746,865,-1234,-194,1210,1522,-7592,-5,17,163
69266,-272,1218,-7800,834,-1296,-220,1214,1492,-7692,13,-4,174
69276,-258,1274,-7798,816,-1139,-239,1336,1534,-7694,50,235,209
69286,-204,1308,-7846,821,-978,-249,1428,1576,-7648,42,344,210
69296,-204,1308,-7846,821,-978,-249,1424,1544,-7646,69,418,190
69306,-136,1298,-7908,791,-836,-201,1482,1510,-7712,73,422,162
69316,-98,1290,-7888,793,-897,-175,1470,1534,-7718,83,386,127
69326,-86,1236,-7900,855,-1044,-195,1478,1512,-7662,61,254,78
69336,-138,1242,-7844,961,-1244,-245,1452,1546,-7638,88,132,44
69346,-250,1254,-7824,1100,-1453,-298,1420,1544,-7674,128,50,44
69356,-350,1184,-7834,1232,-1630,-300,1360,1520,-7634,128,-42,57
69366,-344,1160,-7894,1329,-1727,-318,1286,1528,-7688,162,-95,94
69376,-306,1184,-7940,1382,-1648,-352,1266,1548,-7742,201,-94,116
69386,-260,1176,-8042,1387,-1408,-404,1404,1514,-7738,208,20,107
69396,-236,1180,-8082,1340,-1111,-436,1440,1576,-7784,194,226,83
