# label=flexion
# trial=5
# subject=subject01
# captured_at=20260411_174510
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
21820,1558,2742,-7664,643,-825,-443,2478,1872,-7602,148,161,-141
21830,1550,2772,-7538,691,-717,-429,2462,1918,-7558,131,287,-151
21840,1610,2760,-7552,744,-644,-416,2488,1882,-7550,132,368,-165
21850,1632,2726,-7540,790,-630,-402,2488,1888,-7530,124,399,-179
21860,1578,2654,-7520,801,-698,-417,2452,1858,-7536,94,361,-175
21870,1584,2636,-7568,812,-802,-468,2432,1854,-7500,62,289,-171
21880,1588,2684,-7474,825,-893,-505,2460,1836,-7560,54,247,-163
21890,1576,2622,-7562,852,-937,-517,2440,1820,-7532,64,247,-155
21900,1536,2586,-7572,865,-935,-516,2384,1804,-7452,105,245,-153
21910,1442,2550,-7634,816,-908,-506,2328,1790,-7526,51,202,-135
21920,1426,2602,-7546,765,-863,-471,2316,1812,-7608,-6,215,-106
21931,1474,2656,-7604,728,-826,-425,2364,1796,-7590,-41,245,-87
21941,1456,2642,-7538,714,-790,-358,2360,1824,-7594,-18,341,-94
21951,1508,2656,-7602,718,-782,-297,2324,1794,-7558,-18,405,-65
21961,1460,2586,-7574,726,-797,-249,2252,1780,-7510,-64,370,-23
21971,1488,2506,-7530,731,-835,-281,2292,1794,-7502,-80,255,-20
21981,1508,2504,-7524,717,-888,-360,2358,1756,-7494,-56,223,-13
21991,1472,2546,-7462,668,-929,-413,2388,1794,-7506,-49,298,6
22001,1472,2598,-7528,637,-926,-388,2424,1810,-7476,-77,393,34
22011,1512,2604,-7390,691,-929,-245,2440,1852,-7348,-92,434,66
22021,1512,2604,-7390,691,-929,-245,2412,1828,-7370,-78,398,101
22031,1474,2584,-7404,713,-1047,-106,2394,1820,-7366,-32,307,118
22041,1442,2582,-7424,675,-1089,-47,2336,1862,-7362,-25,200,132
22051,1518,2632,-7376,653,-1090,9,2330,1870,-7326,-6,145,146
22061,1432,2526,-7498,661,-1053,19,2298,1798,-7380,-16,169,188
22071,1534,2516,-7528,681,-973,-43,2272,1784,-7468,-20,218,207
22081,1564,2512,-7444,670,-855,-123,2338,1768,-7392,-55,322,202
22091,1654,2560,-7444,652,-772,-202,2452,1784,-7330,-77,431,175
22102,1666,2590,-7396,636,-778,-234,2530,1822,-7362,-106,467,156
22112,1672,2620,-7380,620,-874,-245,2566,1878,-7360,-119,442,153
22122,1640,2650,-7398,648,-1042,-209,2534,1872,-7456,-103,352,145
