# label=supination
# trial=16
# subject=subject01
# captured_at=20260411_181539
ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
79606,-1248,3220,-5500,4223,-78,-2986,494,1322,-7686,-521,1751,-777
79616,-508,3310,-5320,4350,825,-2686,1248,1730,-7072,-356,4461,-766
79626,-86,3006,-5252,4354,224,-2304,2370,1862,-6814,-316,5297,-688
79636,-558,2690,-5418,3667,-1639,-1093,2442,1904,-6360,-342,4102,-587
79646,-1020,2650,-5682,2757,-4157,497,1504,1950,-6568,-226,1421,-481
79656,-1600,2548,-6154,1836,-6220,1349,374,1840,-6910,207,-1528,-489
79666,-2118,2676,-6330,1318,-6501,1191,-562,1548,-7510,517,-3392,-646
79676,-1840,2756,-6296,1062,-4827,162,-574,1448,-7912,333,-3209,-662
79686,-1536,2810,-6104,945,-2222,-823,-42,1410,-8120,112,-1272,-705
79696,-1364,2962,-5856,910,117,-1315,424,1518,-8026,-60,1795,-705
79706,-956,3128,-5756,1222,1150,-1548,932,1658,-7940,-390,4057,-582
79716,-636,3204,-5758,1980,631,-1633,1646,1950,-7502,-466,4696,-438
79726,-456,3118,-5830,2885,-1045,-1457,2318,2126,-6968,-101,3417,-461
79736,-522,2766,-5954,3503,-3407,-833,2568,2214,-6708,484,788,-557
79746,-1032,2178,-6302,3469,-5968,194,1642,1986,-6926,1112,-1824,-561
79756,-1758,1958,-6690,2985,-7767,859,174,1572,-7592,1328,-3807,-501
79766,-2230,2106,-7096,2283,-7890,652,-774,1324,-8092,1182,-4490,-395
79776,-2140,2164,-7162,1471,-6237,-95,-842,1278,-8566,861,-3500,-347
79787,-1792,2306,-7082,721,-3482,-757,-202,1252,-8732,523,-1140,-360
79797,-1348,2638,-6928,302,-909,-1006,528,1392,-8562,179,1570,-420
79807,-894,2620,-6740,319,340,-1175,1086,1684,-8428,-132,3288,-384
79817,-718,2584,-6480,635,-258,-1186,1600,1860,-7774,-497,1910,-459
79827,-786,2490,-6370,1152,-2348,-1072,1416,1872,-7650,-99,-281,-585
79837,-1020,2336,-6416,1723,-4861,-904,1178,1616,-7696,302,-2323,-705
79847,-1240,2074,-6452,2168,-6700,-726,836,1490,-7508,386,-3711,-676
79857,-1748,1698,-6632,2370,-7436,-598,60,1408,-7352,426,-4008,-482
79867,-2330,1464,-6850,2097,-7107,-452,-416,1406,-7518,327,-3310,-183
79877,-2406,1508,-7040,1177,-5916,-350,-472,1392,-7834,47,-2007,-34
79887,-2316,1602,-6970,-131,-4210,-148,-102,1420,-8154,-129,-23,41
79897,-1850,1916,-7040,-1257,-2339,-38,590,1544,-8152,-364,1915,33
79907,-1372,2218,-6792,-1873,-733,91,1022,1648,-8132,-622,3102,-39
79917,-952,2372,-6482,-1947,10,203,1448,1804,-7936,-638,3527,-82
79927,-618,2368,-6372,-1607,-393,246,1512,1714,-7692,-641,2888,-142
79937,-630,2144,-6270,-997,-1838,179,1400,1682,-7604,-457,1463,-157
79947,-674,2088,-6286,-361,-3755,37,1352,1658,-7726,-167,-198,-192
79958,-888,2078,-6462,33,-5326,-147,1080,1598,-7786,-138,-1445,-234
79968,-1278,2026,-6588,193,-6134,-185,730,1608,-7988,-39,-1939,-184
